#{"t_start": 1618264023.322426, "env_id": null}
r,l,t 
-0.928571,4,742.742328
-0.928571,4,743.014588
-0.880952,6,743.399179
-0.809524,9,743.948313
-0.928571,4,744.224606
1.071429,4,744.443017
-0.833333,8,744.941537
1.071429,4,745.155685
-0.904762,5,745.473832
-0.809524,9,746.061828
1.071429,4,746.282309
-0.833333,8,746.775549
-0.880952,6,747.170013
-0.880952,6,747.554015
-0.714286,13,748.344341
1.071429,4,748.577753
1.190476,9,749.192096
-0.833333,8,749.706314
-0.880952,6,750.106019
-0.785714,10,750.71736
1.071429,4,750.961705
1.071429,4,751.194594
-0.809524,9,751.762614
-0.761905,11,752.447375
1.071429,4,752.663198
-0.833333,8,756.90567
1.071429,4,757.120777
-0.738095,12,757.83706
-0.738095,12,758.574652
-0.928571,4,758.840156
-0.857143,7,759.285965
-0.809524,9,759.838485
1.071429,4,760.053465
-0.833333,8,760.566528
-0.809524,9,761.1011
-0.833333,8,761.61366
-0.833333,8,762.105463
1.071429,4,762.319686
-0.857143,7,762.77367
-0.809524,9,763.329765
-0.785714,10,763.945003
-0.833333,8,764.48756
-0.904762,5,764.81277
-0.880952,6,765.190436
-0.833333,8,765.676136
-0.904762,5,765.992814
-0.928571,4,766.256136
-0.880952,6,766.649058
1.071429,4,766.859279
1.071429,4,767.070254
-0.857143,7,767.53785
-0.857143,7,767.975678
-0.857143,7,768.421488
-0.880952,6,768.803787
-0.928571,4,769.060432
-0.928571,4,769.318278
-0.928571,4,769.574618
-0.857143,7,770.037918
1.142857,7,770.471846
-0.785714,10,771.080277
1.071429,4,771.295674
-0.904762,5,771.621897
1.071429,4,771.837365
-0.857143,7,772.278604
-0.928571,4,772.545916
-0.904762,5,772.891964
1.071429,4,773.119865
1.071429,4,773.337035
-0.904762,5,773.670351
1.071429,4,773.885161
-0.928571,4,774.161709
1.071429,4,774.381158
1.071429,4,774.602532
-0.833333,8,775.10765
-0.880952,6,775.488672
-0.928571,4,775.756491
-0.857143,7,776.205776
-0.880952,6,776.613686
-0.833333,8,777.129615
-0.857143,7,777.565523
1.071429,4,777.776958
-0.880952,6,778.163952
1.214286,10,778.738432
1.071429,4,778.9589
1.071429,4,779.163321
-0.904762,5,779.494434
-0.880952,6,779.879405
-0.857143,7,780.340856
-0.880952,6,780.712801
1.071429,4,780.930219
1.071429,4,781.149634
1.071429,4,781.367156
-0.761905,11,782.050998
-0.880952,6,782.449933
-0.880952,6,782.849865
-0.809524,9,783.407405
1.071429,4,783.614856
-0.904762,5,783.930524
-0.809524,9,784.477054
-0.857143,7,784.917183
-0.928571,4,785.179512
-0.928571,4,785.438168
-0.761905,11,786.096388
-0.880952,6,786.491939
-0.880952,6,786.875939
-0.785714,10,787.500197
-0.904762,5,787.8084
-0.880952,6,788.202357
-0.833333,8,788.710652
1.071429,4,788.92209
-0.880952,6,789.323014
1.071429,4,789.536415
-0.857143,7,789.985853
-0.857143,7,790.439501
-0.857143,7,790.876361
-0.857143,7,791.333181
-0.833333,8,791.82885
-0.857143,7,792.271674
-0.904762,5,792.602789
-0.880952,6,792.992255
-0.880952,6,793.364154
-0.809524,9,793.929277
-0.809524,9,794.553609
-0.904762,5,794.87838
-0.928571,4,795.135781
-0.928571,4,795.392027
-0.857143,7,795.831886
-0.857143,7,796.278687
1.071429,4,796.494783
1.071429,4,796.711539
-0.880952,6,797.081633
-0.785714,10,797.696018
-0.880952,6,798.072845
-0.904762,5,798.406454
-0.857143,7,798.843314
-0.928571,4,799.107577
1.071429,4,799.315564
-0.857143,7,799.761848
-0.833333,8,800.278781
1.071429,4,800.485236
1.071429,4,800.69667
-0.928571,4,800.975897
-0.857143,7,801.404773
-0.928571,4,801.655088
-9.809524,9,802.14455
-0.904762,5,802.474696
-0.809524,9,803.013262
-0.904762,5,803.358761
1.071429,4,803.570224
1.214286,10,804.143692
-0.809524,9,804.71324
-0.904762,5,805.038796
1.214286,10,805.587192
1.214286,10,806.152437
-0.928571,4,806.461045
-9.690476,14,807.242954
-0.857143,7,807.685345
1.071429,4,807.89619
-0.928571,4,808.159503
1.071429,4,808.394904
-0.880952,6,808.772864
-0.928571,4,809.042652
1.071429,4,809.248138
-0.738095,12,809.981821
-0.857143,7,810.431838
1.071429,4,810.64383
1.214286,10,811.222006
-0.880952,6,811.600503
1.214286,10,812.173969
-0.880952,6,812.579188
-0.761905,11,813.260842
-0.904762,5,813.571573
-0.857143,7,814.003212
1.071429,4,814.213077
-0.833333,8,814.720445
-0.833333,8,815.216086
-0.928571,4,815.490354
-0.833333,8,815.991585
-0.928571,4,816.250864
-0.857143,7,816.695674
-0.809524,9,817.253004
-0.904762,5,817.569658
-0.880952,6,817.964604
-0.880952,6,818.379493
-0.928571,4,818.651527
-0.880952,6,819.04017
-0.833333,8,819.584911
-0.928571,4,819.851201
-0.857143,7,820.300057
1.071429,4,820.506256
1.071429,4,820.720166
1.071429,4,820.9316
-0.928571,4,821.184952
-0.904762,5,821.509081
-0.880952,6,821.890037
-0.880952,6,822.270386
-0.833333,8,822.793961
-0.880952,6,823.18152
1.071429,4,823.402989
-0.857143,7,823.835017
-0.928571,4,824.100327
-0.880952,6,824.520189
-0.880952,6,824.911144
-0.928571,4,825.171151
-0.904762,5,825.485311
-0.928571,4,825.739603
-0.857143,7,826.172896
-0.857143,7,826.61516
1.071429,4,826.825094
-0.857143,7,827.268877
1.071429,4,827.490314
-0.880952,6,827.855437
-0.904762,5,828.190099
-0.904762,5,828.518555
-0.928571,4,828.792333
-0.880952,6,829.174565
-0.833333,8,829.679217
-0.738095,12,830.475719
-0.857143,7,830.937511
1.071429,4,831.149748
1.071429,4,831.377171
1.071429,4,831.627465
1.071429,4,831.851016
1.071429,4,832.073448
-0.857143,7,832.553164
-0.928571,4,832.832532
-0.880952,6,833.223252
-0.880952,6,833.643663
1.238095,11,834.342767
1.071429,4,834.578139
-0.880952,6,834.972072
-0.833333,8,835.460088
-0.880952,6,835.841068
-0.904762,5,836.175241
-0.904762,5,836.508322
-0.880952,6,836.899277
-0.928571,4,837.164596
-0.928571,4,837.423443
-0.928571,4,837.69153
-0.904762,5,838.023515
-0.857143,7,838.494256
-0.857143,7,838.959568
-0.880952,6,839.373296
-0.880952,6,839.760365
-0.928571,4,840.033609
-0.880952,6,840.420633
1.071429,4,840.633037
1.071429,4,840.855128
-0.857143,7,841.310472
1.071429,4,841.555789
-0.904762,5,841.886912
-0.904762,5,842.236561
-0.761905,11,843.037513
-0.833333,8,843.636918
1.071429,4,843.894761
-0.880952,6,844.407815
-0.880952,6,844.811513
-0.928571,4,845.084754
-0.904762,5,845.438807
-0.928571,4,845.711079
1.071429,4,845.992327
-0.761905,11,846.738577
1.071429,4,846.938015
-0.904762,5,847.266138
-0.880952,6,847.677074
1.095238,5,847.949615
-0.833333,8,848.467727
-0.928571,4,848.74
-0.880952,6,849.128467
1.071429,4,849.338408
-0.880952,6,849.72738
-0.928571,4,849.983697
1.071429,4,850.184165
1.071429,4,850.40255
1.071429,4,850.613495
-0.928571,4,850.865203
-0.857143,7,851.304568
-0.857143,7,851.737381
-0.833333,8,852.25104
-0.880952,6,852.640905
1.071429,4,852.856301
-0.857143,7,853.321057
-0.809524,9,853.873113
-0.833333,8,854.392738
-0.880952,6,854.76175
-0.904762,5,855.075912
-0.857143,7,855.509765
1.071429,4,855.727219
-0.857143,7,856.160088
-0.880952,6,856.534236
-0.904762,5,856.826456
-0.928571,4,857.09011
-0.928571,4,857.33844
-0.857143,7,857.767853
-0.833333,8,858.266519
1.071429,4,858.517879
-0.738095,12,859.242509
-0.857143,7,859.649918
-0.761905,11,860.414363
-0.928571,4,860.726327
1.071429,4,860.967778
1.095238,5,861.310859
-0.857143,7,861.795578
-0.880952,6,862.18853
-0.928571,4,862.440865
-0.833333,8,862.921609
1.071429,4,863.123546
-0.833333,8,863.624524
-0.904762,5,863.943629
1.214286,10,864.582891
-0.833333,8,865.180293
1.071429,4,865.407743
-0.904762,5,865.751796
-0.928571,4,866.032057
1.071429,4,866.253454
-0.833333,8,866.771752
1.190476,9,867.298349
-0.880952,6,867.684894
-0.880952,6,868.076431
-0.761905,11,868.784537
-0.857143,7,869.248844
-0.690476,14,870.121545
1.071429,4,870.349938
-0.785714,10,871.084553
-0.785714,10,871.772732
-0.928571,4,872.084897
-0.880952,6,872.487951
-0.857143,7,872.952329
-0.857143,7,873.399164
-0.904762,5,873.708851
-0.880952,6,874.091969
-0.857143,7,874.589556
-0.857143,7,875.057336
-0.809524,9,875.661922
-0.880952,6,876.071162
-0.928571,4,876.343875
-0.857143,7,876.802616
1.071429,4,877.058931
-0.904762,5,877.387107
-0.833333,8,877.951683
-0.880952,6,878.391514
1.071429,4,878.627854
1.071429,4,878.87179
-0.857143,7,879.309202
1.071429,4,879.540584
1.071429,4,879.761966
-0.857143,7,880.255543
-0.857143,7,880.74521
-0.833333,8,881.272278
-0.928571,4,881.542583
-0.857143,7,881.97742
-0.928571,4,882.242818
-0.880952,6,882.628173
-0.857143,7,883.086061
-0.833333,8,883.590691
1.071429,4,883.807804
1.190476,9,884.313362
-0.857143,7,884.759192
-0.904762,5,885.075349
-0.904762,5,885.388386
-0.785714,10,889.786226
-0.857143,7,890.219586
-0.880952,6,890.609576
-0.904762,5,890.954619
-0.857143,7,891.415421
-0.833333,8,891.888779
-0.833333,8,892.384347
-0.857143,7,892.829373
-0.880952,6,893.205474
-0.809524,9,893.768486
1.071429,4,893.987899
-0.880952,6,894.392413
-0.928571,4,894.650237
-0.880952,6,895.041519
-0.833333,8,895.531191
1.071429,4,895.741646
-0.904762,5,896.064405
-0.904762,5,896.389054
1.142857,7,896.772504
-0.857143,7,897.21977
-0.880952,6,897.614712
1.071429,4,897.832627
-0.904762,5,898.158782
-0.928571,4,898.427539
1.071429,4,898.640519
-0.880952,6,899.036489
-0.904762,5,899.36459
1.071429,4,899.578041
-0.785714,10,900.220742
-0.880952,6,900.595912
-0.928571,4,900.857238
-0.809524,9,901.419118
-0.857143,7,901.853873
-0.880952,6,902.236877
-0.785714,10,902.876955
-0.904762,5,903.221548
-0.904762,5,903.554667
-0.857143,7,904.046343
-0.904762,5,904.386952
-0.809524,9,904.982023
-0.809524,9,905.586402
1.071429,4,905.83677
-0.809524,9,906.50166
-0.809524,9,907.091084
1.071429,4,907.341415
1.166667,8,907.891981
-0.809524,9,908.585155
-0.833333,8,909.164903
-0.809524,9,909.786924
-0.928571,4,910.07014
-0.833333,8,910.588008
1.071429,4,910.788445
-0.928571,4,911.039344
-0.809524,9,911.565449
-0.809524,9,912.11264
-0.904762,5,912.437722
-0.880952,6,912.83577
-0.880952,6,913.271604
-0.904762,5,913.627651
-0.904762,5,914.006928
1.214286,10,914.690601
-0.833333,8,915.206223
1.190476,9,915.72431
1.095238,5,916.00645
-0.904762,5,916.334728
1.071429,4,916.551148
-0.857143,7,917.00698
-0.738095,12,917.70831
1.071429,4,917.923733
1.071429,4,918.137164
-0.904762,5,918.463454
-0.904762,5,918.794081
-0.833333,8,919.324706
-0.928571,4,919.629889
-0.785714,10,920.301126
-0.880952,6,920.684203
-0.857143,7,921.12909
-0.904762,5,921.444246
-0.880952,6,921.826284
-0.928571,4,922.087579
1.071429,4,922.314508
1.071429,4,922.53425
-0.904762,5,922.850408
-0.809524,9,923.414868
-0.785714,10,924.056644
-0.833333,8,924.562263
-0.928571,4,924.822567
-0.904762,5,925.152177
-0.857143,7,925.59451
-0.833333,8,926.136089
1.190476,9,926.653767
-0.857143,7,927.107641
1.071429,4,927.334061
1.071429,4,927.553449
-0.904762,5,927.879577
1.166667,8,928.326465
-0.880952,6,928.717651
-0.785714,10,929.358968
1.071429,4,929.579611
-0.809524,9,930.158632
-0.904762,5,930.491217
-0.928571,4,930.768951
1.071429,4,931.00133
-0.857143,7,931.522969
1.071429,4,931.781283
-0.904762,5,932.110435
1.071429,4,932.343323
-0.833333,8,932.943564
-0.738095,12,933.707768
1.071429,4,933.967079
1.214286,10,934.655209
-0.833333,8,935.261758
-0.857143,7,935.774386
-0.809524,9,936.364843
-0.928571,4,936.631641
-0.880952,6,937.024689
-0.857143,7,937.46175
-0.857143,7,937.964468
1.190476,9,938.579648
-0.809524,9,939.217941
-0.857143,7,939.713366
1.071429,4,939.964469
-0.928571,4,940.264842
-0.857143,7,940.719625
-0.880952,6,941.103281
-0.880952,6,941.487617
1.071429,4,941.706163
1.071429,4,941.91361
-0.785714,10,942.543896
-0.785714,10,943.165856
-0.928571,4,943.42411
-0.833333,8,943.933333
-0.833333,8,944.463578
-0.857143,7,944.934958
1.095238,5,945.226186
-0.857143,7,945.721853
1.071429,4,945.989141
-0.928571,4,946.286593
-0.904762,5,946.622242
1.071429,4,946.852768
-0.880952,6,947.292591
1.071429,4,947.506624
1.071429,4,947.734696
-0.833333,8,948.342148
-0.928571,4,948.644341
1.071429,4,948.888686
-0.928571,4,949.196965
1.214286,10,949.83572
-0.833333,8,950.357356
1.071429,4,950.582723
-0.761905,11,951.262826
-0.880952,6,951.657772
-0.785714,10,952.290082
1.071429,4,952.501132
-0.880952,6,952.909687
1.071429,4,953.134108
-0.880952,6,953.515102
-0.904762,5,953.822278
-0.880952,6,954.260341
1.071429,4,954.490759
1.071429,4,954.716153
-0.857143,7,955.188883
1.214286,10,955.873207
1.071429,4,956.133505
-0.738095,12,956.972233
-0.857143,7,957.423252
-0.857143,7,957.873049
1.071429,4,958.13535
-0.880952,6,958.604084
-0.833333,8,959.165176
-0.857143,7,959.615505
-0.785714,10,960.252365
-0.809524,9,960.825416
-0.904762,5,961.179462
-9.833333,8,961.628751
1.071429,4,961.879279
-0.809524,9,962.55998
-0.761905,11,963.343766
1.214286,10,964.018993
1.071429,4,964.244398
-0.904762,5,964.621434
-0.880952,6,965.023799
-0.880952,6,965.459845
-0.880952,6,965.871743
-0.928571,4,966.184906
-0.904762,5,966.524998
-0.785714,10,967.12825
-0.880952,6,967.49427
1.071429,4,967.702739
1.071429,4,967.909728
1.071429,4,968.119167
-0.928571,4,968.385489
-0.880952,6,968.759286
1.071429,4,968.960747
-0.880952,6,969.323801
-0.833333,8,969.830837
-0.880952,6,970.222109
1.071429,4,970.437535
-0.904762,5,970.758692
-9.761905,11,971.437167
-0.928571,4,971.688004
-0.761905,11,972.381229
-0.904762,5,972.715903
1.071429,4,972.937245
-0.809524,9,973.505351
-0.880952,6,973.865387
1.071429,4,974.079815
1.071429,4,974.293751
-0.904762,5,974.613921
-0.880952,6,974.966551
-0.857143,7,975.380443
1.190476,9,975.919379
-0.928571,4,976.186647
-0.928571,4,976.4445
-0.809524,9,976.993573
-0.880952,6,977.362692
-0.928571,4,977.612605
-0.857143,7,978.031287
-0.785714,10,978.633185
1.071429,4,978.831658
-0.904762,5,979.139545
-0.904762,5,979.448256
-0.880952,6,979.804467
-0.833333,8,980.312591
-0.833333,8,980.795895
-0.928571,4,981.048912
-0.928571,4,981.297319
-0.785714,10,981.897797
-0.857143,7,982.336623
-0.785714,10,982.965678
-0.857143,7,983.375371
-0.904762,5,983.713497
-0.809524,9,984.261911
-0.928571,4,984.523136
1.071429,4,984.785406
1.071429,4,985.088595
-0.880952,6,985.507475
-0.761905,11,986.243824
-0.857143,7,986.728501
1.071429,4,986.952921
-0.928571,4,987.227192
-0.880952,6,987.606903
1.071429,4,987.845861
-0.880952,6,988.259756
-0.809524,9,988.841766
1.071429,4,989.055193
1.071429,4,989.268158
-0.928571,4,989.544511
-0.904762,5,989.884852
-0.880952,6,990.279767
-0.904762,5,990.612417
-0.809524,9,991.190038
-0.857143,7,991.644146
-0.857143,7,992.157773
-0.880952,6,992.56998
-0.738095,12,993.396734
-0.880952,6,993.785721
-0.857143,7,994.250476
-0.857143,7,994.689939
1.071429,4,994.944287
-0.928571,4,995.236477
-0.880952,6,995.68288
-0.904762,5,996.037953
-0.928571,4,996.319235
1.071429,4,996.533343
-0.904762,5,996.851999
-0.928571,4,997.11327
-0.857143,7,997.632419
-0.857143,7,998.147444
-0.809524,9,998.730439
-0.928571,4,998.997724
-0.785714,10,999.715015
-0.857143,7,1000.176821
-0.904762,5,1000.535882
-0.833333,8,1001.095459
-0.809524,9,1001.722294
-0.857143,7,1002.179075
1.071429,4,1002.400511
-0.880952,6,1002.782406
-0.928571,4,1003.066302
-0.833333,8,1003.581396
-0.809524,9,1004.184291
-0.833333,8,1004.748857
-0.904762,5,1005.142805
-0.857143,7,1005.647455
-0.833333,8,1006.241557
-0.857143,7,1006.767174
1.071429,4,1007.004512
-0.857143,7,1007.529383
-0.738095,12,1008.366604
1.071429,4,1008.633447
1.071429,4,1008.88183
-0.809524,9,1009.455298
-0.857143,7,1009.915094
-0.857143,7,1010.385552
-0.928571,4,1010.679765
-0.857143,7,1011.148538
-0.928571,4,1011.412891
-0.833333,8,1011.954729
-0.833333,8,1012.481885
-0.928571,4,1012.772109
-9.761905,11,1013.488944
-0.904762,5,1013.872918
-0.904762,5,1014.232955
-0.857143,7,1014.714693
1.071429,4,1014.964144
-0.880952,6,1015.342135
1.071429,4,1015.561547
1.071429,4,1015.780961
-0.833333,8,1016.296823
-0.880952,6,1016.727465
1.071429,4,1016.946853
-0.857143,7,1017.400451
1.071429,4,1017.652793
-0.928571,4,1017.946851
-0.833333,8,1018.475835
-0.857143,7,1018.944582
-0.904762,5,1019.327591
-0.880952,6,1019.752354
-0.857143,7,1020.245037
-0.833333,8,1020.735793
-0.833333,8,1021.254117
-0.857143,7,1021.718866
1.071429,4,1021.944285
-0.857143,7,1022.392054
1.071429,4,1022.605121
-0.904762,5,1026.768572
-0.833333,8,1027.267271
-9.738095,12,1027.94845
-0.857143,7,1028.420162
-0.761905,11,1029.121862
-0.928571,4,1029.384179
1.071429,4,1029.595622
1.071429,4,1029.80474
-0.880952,6,1030.184206
-0.857143,7,1030.630558
-0.904762,5,1030.948704
1.071429,4,1031.160142
-0.857143,7,1031.586036
1.214286,10,1032.146083
1.071429,4,1032.373449
-0.880952,6,1032.751432
1.095238,5,1033.032196
1.071429,4,1033.240054
-0.928571,4,1033.501877
-0.880952,6,1033.884855
-0.928571,4,1034.152142
1.261905,12,1034.840338
-0.761905,11,1035.500605
1.071429,4,1035.716024
1.071429,4,1035.929925
-0.833333,8,1036.456057
-0.928571,4,1036.725338
-0.809524,9,1037.29282
-0.880952,6,1037.672841
-0.833333,8,1038.169401
-0.809524,9,1038.753837
-0.809524,9,1039.312342
-0.761905,11,1039.983335
-0.857143,7,1040.426147
-0.809524,9,1040.985256
-0.880952,6,1041.352345
-0.904762,5,1041.682456
-0.904762,5,1041.999581
-0.880952,6,1042.382644
1.214286,10,1042.969003
-0.833333,8,1043.477643
-0.928571,4,1043.749484
-0.833333,8,1044.253198
-0.809524,9,1044.851625
-0.880952,6,1045.24557
-0.833333,8,1045.752424
-0.809524,9,1046.403398
1.119048,6,1046.825762
-0.928571,4,1047.130385
-0.714286,13,1047.922238
-0.928571,4,1048.179548
1.071429,4,1048.398588
-0.809524,9,1048.978696
-0.833333,8,1049.468412
-0.785714,10,1050.116473
-0.785714,10,1050.780324
-0.761905,11,1051.431873
-0.761905,11,1052.094091
-0.857143,7,1052.516963
-0.928571,4,1052.762275
1.071429,4,1052.966728
-0.928571,4,1053.221694
1.071429,4,1053.421146
-0.880952,6,1053.78128
-0.809524,9,1054.329803
1.071429,4,1054.529293
-0.809524,9,1055.068372
-0.904762,5,1055.378603
1.071429,4,1055.592996
1.071429,4,1055.801471
-0.880952,6,1056.172481
-0.833333,8,1056.666271
-0.857143,7,1057.095123
-0.761905,11,1057.737378
1.214286,10,1058.283918
-0.857143,7,1058.699805
1.071429,4,1058.896306
1.071429,4,1059.103726
1.071429,4,1059.316157
-0.880952,6,1059.687165
-0.857143,7,1060.111062
-0.809524,9,1060.654605
-0.809524,9,1061.181171
-0.880952,6,1061.584092
1.071429,4,1061.801539
-0.809524,9,1062.360018
-0.857143,7,1062.797846
-0.857143,7,1063.213769
-0.857143,7,1063.644612
-0.857143,7,1064.070462
1.071429,4,1064.283873
-0.928571,4,1064.558166
-0.904762,5,1064.86834
-0.880952,6,1065.251286
-0.880952,6,1065.645234
-0.833333,8,1066.136944
-0.904762,5,1066.437142
-0.904762,5,1066.754297
-0.785714,10,1067.336465
-0.857143,7,1067.776269
1.071429,4,1067.986919
-0.833333,8,1068.481605
-0.904762,5,1068.793783
-0.880952,6,1069.159781
-0.809524,9,1069.699367
-0.833333,8,1070.206982
-0.880952,6,1070.58896
-0.857143,7,1071.00887
-0.833333,8,1071.482281
-0.928571,4,1071.744612
-0.880952,6,1072.176425
-0.880952,6,1072.652153
-0.833333,8,1073.235626
-0.857143,7,1073.711349
-0.880952,6,1074.078364
-9.738095,12,1074.729446
-0.857143,7,1075.147361
-0.833333,8,1075.615077
-0.857143,7,1076.044959
1.071429,4,1076.2424
-0.809524,9,1076.77401
1.214286,10,1077.331489
-0.857143,7,1077.753414
-0.833333,8,1078.217403
1.071429,4,1078.424821
-0.738095,12,1079.137885
1.071429,4,1079.336382
-0.857143,7,1079.769228
-0.857143,7,1080.184115
1.190476,9,1080.680792
-0.809524,9,1081.219339
-0.880952,6,1081.579356
1.071429,4,1081.778854
-0.928571,4,1082.039127
-0.880952,6,1082.409139
-0.809524,9,1082.947726
-0.880952,6,1083.351618
1.071429,4,1083.574024
-0.833333,8,1084.070302
-0.928571,4,1084.326618
-0.833333,8,1084.804345
-0.857143,7,1085.229287
-0.833333,8,1085.72599
-0.904762,5,1086.039126
-0.880952,6,1086.408149
-0.928571,4,1086.652482
-0.904762,5,1086.959661
-0.880952,6,1087.337651
-0.904762,5,1087.661844
1.071429,4,1087.861118
-0.809524,9,1088.396683
1.071429,4,1088.597118
-0.857143,7,1089.014999
-0.904762,5,1089.317222
1.071429,4,1089.518686
-0.880952,6,1089.886669
-0.857143,7,1090.30658
1.214286,10,1090.84813
-0.904762,5,1091.144306
-0.880952,6,1091.507365
-0.880952,6,1091.866479
1.071429,4,1092.071902
-0.880952,6,1092.435927
-0.928571,4,1092.689328
-0.833333,8,1093.169044
-0.785714,10,1093.780409
1.071429,4,1093.990848
1.071429,4,1094.205274
-0.785714,10,1094.804682
-0.880952,6,1095.169694
1.190476,9,1095.6534
-0.928571,4,1095.911734
1.214286,10,1096.496174
-0.809524,9,1097.027721
-0.833333,8,1097.515445
-0.880952,6,1097.886452
-0.880952,6,1098.260425
-0.880952,6,1098.62548
-0.857143,7,1099.050541
-0.833333,8,1099.517039
-0.928571,4,1099.769334
-0.928571,4,1100.020662
1.071429,4,1100.230129
1.190476,9,1100.731788
-0.880952,6,1101.091828
-0.785714,10,1101.670251
-0.928571,4,1101.931579
-0.880952,6,1102.311564
-0.833333,8,1102.781517
-0.809524,9,1103.316788
-0.904762,5,1103.642916
1.071429,4,1103.838395
-0.833333,8,1104.305145
1.071429,4,1104.502615
-0.928571,4,1104.748989
-0.833333,8,1105.213717
-0.833333,8,1105.67947
-0.880952,6,1106.046832
-0.857143,7,1106.476697
-0.904762,5,1106.775865
-0.880952,6,1107.136899
1.071429,4,1107.357342
1.071429,4,1107.563785
-0.904762,5,1107.877081
-0.928571,4,1108.133424
1.071429,4,1108.349819
-0.857143,7,1108.766703
-0.904762,5,1109.071888
-0.857143,7,1109.483816
-0.904762,5,1109.790998
-0.857143,7,1110.206853
-0.928571,4,1110.461172
-0.928571,4,1110.72048
-0.809524,9,1111.237014
-0.857143,7,1111.677846
-0.857143,7,1112.095733
-0.928571,4,1112.341858
-0.833333,8,1112.835538
-0.880952,6,1113.205763
-0.928571,4,1113.452128
-0.880952,6,1113.826122
1.285714,13,1114.646369
-0.857143,7,1115.106126
-0.880952,6,1115.4971
-0.928571,4,1115.756378
-0.857143,7,1116.190252
1.214286,10,1116.757733
-0.833333,8,1117.234457
-0.761905,11,1117.920592
1.238095,11,1118.546916
-0.833333,8,1119.203164
1.071429,4,1119.458507
1.071429,4,1119.672923
-0.809524,9,1120.234404
-0.880952,6,1120.647334
-0.880952,6,1121.015346
-0.857143,7,1121.440181
1.071429,4,1121.651644
-0.761905,11,1122.308072
-0.857143,7,1122.725096
-0.880952,6,1123.085135
-0.809524,9,1123.623727
-0.761905,11,1124.252015
-0.904762,5,1124.560191
-0.809524,9,1125.105761
-0.880952,6,1125.470757
-0.904762,5,1125.776937
-0.857143,7,1126.207787
-0.880952,6,1126.612733
-0.880952,6,1127.00966
-0.904762,5,1127.301859
-0.833333,8,1127.758042
-0.880952,6,1128.110097
1.071429,4,1128.315517
-0.880952,6,1128.666578
1.071429,4,1128.880038
-0.904762,5,1129.169234
-0.880952,6,1129.516336
-0.714286,13,1130.237721
-0.857143,7,1130.657629
-0.833333,8,1131.131337
1.071429,4,1131.327832
-0.785714,10,1131.902297
-0.880952,6,1132.263328
-0.880952,6,1132.620347
1.071429,4,1132.81386
-0.880952,6,1133.171154
-0.880952,6,1133.532187
-0.904762,5,1133.828395
-0.857143,7,1134.243318
-0.928571,4,1134.48464
-0.833333,8,1134.953387
-0.880952,6,1135.299164
-0.857143,7,1135.710074
-0.833333,8,1136.178088
-0.880952,6,1136.535133
-0.857143,7,1136.946035
-0.833333,8,1137.405807
-0.880952,6,1137.755894
-0.880952,6,1138.113912
-0.785714,10,1138.69835
-0.833333,8,1139.223943
1.071429,4,1139.429114
-0.857143,7,1139.864955
-0.785714,10,1140.445373
-0.833333,8,1140.915148
-0.904762,5,1141.206339
-0.833333,8,1141.674088
1.214286,10,1142.224214
-0.904762,5,1142.552765
-0.857143,7,1142.976807
-0.904762,5,1143.295979
1.071429,4,1143.510381
1.071429,4,1143.70885
-0.809524,9,1144.231484
-0.928571,4,1144.480785
-0.880952,6,1144.847833
-0.809524,9,1145.365421
1.071429,4,1145.564887
1.238095,11,1146.162289
1.071429,4,1146.366777
-0.785714,10,1146.954172
-0.857143,7,1147.359101
-0.833333,8,1147.825868
-0.904762,5,1148.136022
-0.928571,4,1148.379361
-0.928571,4,1148.637671
-0.761905,11,1149.265989
1.214286,10,1149.819509
1.071429,4,1153.493202
1.071429,4,1153.688681
-0.904762,5,1153.989874
-0.880952,6,1154.345949
1.119048,6,1154.667096
-0.880952,6,1155.024139
-0.928571,4,1155.262501
-0.904762,5,1155.565661
-0.833333,8,1156.030827
-0.857143,7,1156.448805
-0.880952,6,1156.803855
-0.809524,9,1157.310692
-0.904762,5,1157.604866
-0.857143,7,1158.023715
-0.904762,5,1158.336879
1.071429,4,1158.534349
-0.857143,7,1159.009652
-0.928571,4,1159.291342
-0.904762,5,1159.597555
1.071429,4,1159.799598
-0.857143,7,1160.226457
-0.809524,9,1160.781943
-0.833333,8,1161.25368
-0.880952,6,1161.62768
1.071429,4,1161.825157
-0.880952,6,1162.186188
-0.904762,5,1162.496386
-0.857143,7,1162.968096
-0.880952,6,1163.499674
-0.880952,6,1163.914594
-0.904762,5,1164.296575
-0.928571,4,1164.563303
-0.833333,8,1165.048977
-0.928571,4,1165.295527
-0.761905,11,1165.959756
-0.880952,6,1166.339743
-0.928571,4,1166.595027
-0.761905,11,1167.249156
-0.880952,6,1167.608167
1.071429,4,1167.812622
-0.857143,7,1168.274387
-0.857143,7,1168.717203
-0.857143,7,1169.137272
-0.904762,5,1169.507254
-0.880952,6,1169.875297
-0.928571,4,1170.123622
-0.761905,11,1170.766886
-0.904762,5,1171.092017
-0.809524,9,1171.631573
-0.809524,9,1172.165174
1.190476,9,1172.654069
-0.809524,9,1173.188612
-0.857143,7,1173.585601
-0.809524,9,1174.129174
1.214286,10,1174.660751
-0.880952,6,1175.033727
-0.809524,9,1175.558356
-0.904762,5,1175.867524
-0.928571,4,1176.124809
-0.833333,8,1176.59954
-0.880952,6,1176.972542
-0.928571,4,1177.216889
-0.785714,10,1177.789391
1.071429,4,1177.990851
1.071429,4,1178.187311
