#{"t_start": 1618268456.6685603, "env_id": null}
r,l,t
-0.904762,5,460.559856
-0.904762,5,460.866807
-0.833333,8,461.335527
1.071429,4,461.534147
-0.857143,7,461.93233
-0.904762,5,462.224576
-0.904762,5,462.519003
-0.928571,4,462.767309
-0.928571,4,463.026615
-0.809524,9,463.553241
-0.904762,5,463.849415
-0.928571,4,464.086813
-0.809524,9,464.588447
-0.833333,8,465.091094
-0.904762,5,465.38431
-0.857143,7,465.805185
-0.809524,9,466.31582
-0.857143,7,466.725751
-0.880952,6,467.084763
-0.904762,5,467.387953
-0.738095,12,468.065604
-0.809524,9,468.584244
1.071429,4,468.781819
1.071429,4,468.989477
-0.857143,7,469.397409
1.071429,4,469.593582
-0.785714,10,470.166077
-0.833333,8,470.642162
-0.904762,5,470.95433
1.071429,4,471.156316
-0.833333,8,471.609105
-0.880952,6,471.956176
1.142857,7,472.317241
-0.833333,8,472.792939
-0.785714,10,473.381335
-0.857143,7,473.800216
-0.809524,9,474.355764
1.071429,4,474.549212
-0.904762,5,474.843425
-0.880952,6,475.209446
-0.880952,6,475.551533
1.071429,4,475.747009
-0.880952,6,476.094081
1.071429,4,476.297933
1.071429,4,476.499389
-0.833333,8,476.969132
1.190476,9,477.443883
-0.857143,7,477.846784
1.071429,4,478.04029
-0.904762,5,478.342511
1.071429,4,478.553917
1.142857,7,478.916948
1.071429,4,479.123394
1.071429,4,479.322887
-0.833333,8,479.781634
-0.880952,6,480.129757
-0.880952,6,480.484785
1.071429,4,480.689208
1.071429,4,480.91052
-0.809524,9,481.45197
-0.880952,6,481.796019
1.071429,4,481.991525
1.238095,11,482.571846
-0.928571,4,482.809212
-0.904762,5,483.104452
-0.928571,4,483.349802
1.071429,4,483.548236
-0.785714,10,484.129681
-0.904762,5,484.434892
1.071429,4,484.631356
-0.857143,7,485.044235
-0.833333,8,485.531931
-0.857143,7,485.941068
-0.857143,7,486.362928
-0.880952,6,486.712992
1.071429,4,486.909495
1.071429,4,487.105966
-0.928571,4,487.354305
-0.857143,7,487.763184
-0.928571,4,488.01152
1.071429,4,488.212018
-0.857143,7,488.611914
1.214286,10,489.138752
1.071429,4,489.339215
-0.857143,7,489.734159
1.071429,4,489.925647
-0.761905,11,490.564938
-0.833333,8,491.03867
1.071429,4,491.235145
1.214286,10,491.781684
-0.880952,6,492.144589
-0.880952,6,492.508643
-0.833333,8,492.978359
1.142857,7,493.353356
-0.880952,6,493.716414
-0.785714,10,494.281104
-0.880952,6,494.644163
-9.809524,9,495.142035
-0.904762,5,495.455449
-0.857143,7,495.867357
1.190476,9,496.327127
1.071429,4,496.520609
-0.904762,5,496.835767
1.071429,4,497.038225
-0.880952,6,497.394715
1.071429,4,497.592862
-0.904762,5,497.890065
-0.857143,7,498.291183
-0.761905,11,498.932471
-0.880952,6,499.280708
-0.880952,6,499.639773
-0.904762,5,499.928007
1.190476,9,500.411716
-0.857143,7,500.819627
-0.761905,11,501.481855
-0.904762,5,501.786475
-0.880952,6,502.151469
1.071429,4,502.360909
-0.833333,8,502.828806
-0.880952,6,503.183857
-0.904762,5,503.506993
-0.904762,5,503.800224
-0.857143,7,504.202161
-0.880952,6,504.548209
-0.904762,5,504.845521
1.214286,10,505.402013
1.071429,4,505.612449
-0.857143,7,506.022354
-0.833333,8,506.477166
-0.833333,8,506.94788
-0.904762,5,507.248284
-0.904762,5,507.547744
-0.904762,5,507.862178
-0.761905,11,508.515432
1.071429,4,508.709933
-0.880952,6,509.070973
-0.738095,12,509.769135
-0.880952,6,510.124185
1.214286,10,510.64782
-0.857143,7,511.062834
-0.785714,10,511.623362
-0.928571,4,511.862697
1.238095,11,512.444172
-0.928571,4,512.68749
-0.833333,8,513.151276
1.071429,4,513.349719
-0.785714,10,513.907262
-0.904762,5,514.205467
-0.833333,8,514.685185
-0.880952,6,515.047215
-0.809524,9,515.567852
-0.880952,6,515.912899
1.214286,10,516.436499
1.071429,4,516.639138
-0.928571,4,516.877476
-0.880952,6,517.247686
-9.809524,9,517.707478
-0.738095,12,518.41656
-0.880952,6,518.772609
-0.809524,9,519.288257
1.071429,4,519.483706
-0.928571,4,519.74502
-0.880952,6,520.090304
-0.833333,8,520.554096
-0.785714,10,521.124825
1.071429,4,521.329324
-0.833333,8,521.823033
-0.857143,7,522.271801
-0.809524,9,522.830308
-0.809524,9,523.408761
1.071429,4,523.625181
-0.880952,6,527.465254
-0.809524,9,527.973893
-0.785714,10,528.566309
-0.857143,7,528.976213
1.071429,4,529.173719
-0.809524,9,529.717266
1.071429,4,529.922682
-0.785714,10,530.492159
-0.928571,4,530.737504
-0.880952,6,531.106416
-0.809524,9,531.631045
-0.880952,6,531.980112
1.166667,8,532.39999
-0.785714,10,532.973424
1.071429,4,533.174913
-0.785714,10,533.737272
-0.857143,7,534.141221
-0.904762,5,534.437652
-0.833333,8,534.903403
1.214286,10,535.432968
1.214286,10,535.96357
1.071429,4,536.15802
-0.714286,13,536.923974
-0.738095,12,537.618431
-0.857143,7,538.027337
-0.880952,6,538.383387
1.238095,11,538.978793
-0.928571,4,539.224166
-0.761905,11,539.838494
-0.833333,8,540.299263
1.214286,10,540.832059
1.214286,10,541.364797
-0.880952,6,541.724818
1.214286,10,542.251411
-0.880952,6,542.603496
-0.809524,9,543.123079
-0.809524,9,543.646711
1.142857,7,544.000732
1.214286,10,544.528321
-0.809524,9,545.05591
-0.809524,9,545.573856
1.071429,4,545.764067
1.214286,10,546.314596
-0.857143,7,546.725522
-0.880952,6,547.084537
1.214286,10,547.616115
1.190476,9,548.083864
-0.809524,9,548.628409
-0.809524,9,549.147021
-0.785714,10,549.726643
-0.761905,11,550.356991
1.071429,4,550.559449
-0.857143,7,550.976301
-0.833333,8,551.452029
-0.857143,7,551.864861
-0.904762,5,552.165058
-0.880952,6,552.533106
1.071429,4,552.727554
-0.857143,7,553.137459
1.071429,4,553.331971
-0.928571,4,553.580274
-0.833333,8,554.052355
-0.904762,5,554.347565
1.071429,4,554.553047
-0.785714,10,555.145432
-0.857143,7,555.560323
-0.857143,7,555.982224
-0.904762,5,556.273415
-0.880952,6,556.648412
-0.928571,4,556.892982
1.142857,7,557.317842
-0.904762,5,557.739714
1.142857,7,558.118728
-0.809524,9,558.638337
-0.857143,7,559.062179
-0.833333,8,559.544896
1.071429,4,559.748373
-0.761905,11,560.383674
-0.928571,4,560.634004
-0.833333,8,561.104745
-0.857143,7,561.510662
-0.857143,7,561.92253
-0.904762,5,562.223758
-0.928571,4,562.46807
-0.833333,8,562.950779
-0.833333,8,563.443465
1.119048,6,563.762813
1.071429,4,563.958297
1.214286,10,564.501812
1.071429,4,564.718232
-0.880952,6,565.121154
1.071429,4,565.356525
1.214286,10,565.938967
-0.714286,13,566.77174
-0.857143,7,567.215811
1.071429,4,567.408291
-0.880952,6,567.768337
-0.904762,5,568.08249
1.071429,4,568.278971
-0.833333,8,568.735731
1.071429,4,568.9392
1.071429,4,569.144624
-0.857143,7,569.55477
-0.857143,7,569.953703
1.214286,10,570.489271
-0.880952,6,570.859318
1.166667,8,571.320927
1.071429,4,571.516993
-0.809524,9,572.04159
-0.857143,7,572.451164
1.071429,4,572.645815
-0.833333,8,573.116586
-0.880952,6,573.466009
-0.857143,7,573.86216
-0.904762,5,574.160364
-0.880952,6,574.514905
-0.857143,7,574.937775
-0.857143,7,575.347678
-0.833333,8,575.80346
1.071429,4,575.994947
1.071429,4,576.191449
-0.928571,4,576.443748
-0.809524,9,576.978318
-0.833333,8,577.454072
-0.833333,8,577.909827
-0.904762,5,578.221994
-0.928571,4,578.471325
-0.857143,7,578.903201
1.285714,13,579.621271
-0.880952,6,579.986274
-0.904762,5,580.283481
-0.880952,6,580.633574
-0.880952,6,580.980644
-0.809524,9,581.522195
-0.880952,6,581.873348
-0.880952,6,582.229408
-0.857143,7,582.640299
1.071429,4,582.848742
1.190476,9,583.342449
-0.857143,7,583.753321
1.190476,9,584.218083
-0.690476,14,585.046863
1.142857,7,585.418216
1.214286,10,585.94513
-0.928571,4,586.179501
-0.809524,9,586.705536
-0.904762,5,587.007715
1.071429,4,587.20419
-0.904762,5,587.545248
-0.880952,6,587.897307
-0.833333,8,588.368526
1.214286,10,588.910084
-0.857143,7,589.332947
1.071429,4,589.547375
1.071429,4,589.77081
1.071429,4,589.974234
1.071429,4,590.188659
-0.857143,7,590.601584
1.071429,4,590.797032
1.190476,9,591.289715
-0.880952,6,591.701613
-0.785714,10,592.367865
-0.857143,7,592.822644
-0.880952,6,593.202601
1.071429,4,593.471879
-0.857143,7,593.978575
1.190476,9,594.495161
-0.880952,6,594.879643
-0.833333,8,595.377952
-0.928571,4,595.651221
-0.928571,4,595.904542
-0.880952,6,596.265576
-0.928571,4,596.521954
1.285714,13,597.305625
-0.880952,6,597.689602
-0.857143,7,598.148956
-0.833333,8,598.636026
-0.857143,7,599.080807
-0.880952,6,599.485756
1.190476,9,599.952508
-0.904762,5,600.259687
-0.761905,11,600.922913
-0.857143,7,601.356753
-0.833333,8,601.839462
1.071429,4,602.040931
-0.833333,8,602.513659
1.071429,4,602.724096
1.071429,4,602.927553
-0.928571,4,603.195835
-0.833333,8,603.668571
-0.904762,5,603.965777
1.071429,4,604.181218
-0.857143,7,604.617063
1.190476,9,605.120689
-0.785714,10,605.719087
-0.857143,7,606.142967
-0.928571,4,606.404255
-0.928571,4,606.667577
-0.880952,6,607.043547
1.071429,4,607.263987
-0.833333,8,607.749658
-0.857143,7,608.17552
-0.833333,8,608.649253
-0.880952,6,609.030233
-0.928571,4,609.28458
1.071429,4,609.493995
1.071429,4,609.698452
-0.880952,6,610.072447
1.071429,4,610.294852
1.071429,4,610.489332
-0.857143,7,610.944343
-9.833333,8,611.363226
-0.880952,6,611.724257
-0.904762,5,612.065406
1.071429,4,612.274005
1.071429,4,612.484428
-0.904762,5,612.787185
-0.857143,7,613.219031
-0.833333,8,613.719811
-0.880952,6,614.126703
-0.880952,6,614.504709
-0.857143,7,614.938523
-0.833333,8,615.420256
-0.928571,4,615.667602
-0.904762,5,615.985752
1.071429,4,616.184192
1.071429,4,616.383687
1.071429,4,616.597116
-0.809524,9,617.128666
1.166667,8,617.561535
-0.857143,7,617.962469
-0.833333,8,618.424227
-0.809524,9,618.964395
1.214286,10,619.517914
-0.809524,9,620.081099
-0.785714,10,620.679493
1.166667,8,621.098475
1.071429,4,621.304899
-0.880952,6,621.67109
1.142857,7,622.031164
-0.880952,6,622.378237
1.071429,4,622.576706
1.071429,4,622.789138
-0.857143,7,623.237988
-0.880952,6,623.609057
-0.857143,7,624.036954
1.071429,4,624.256336
1.071429,4,624.471762
1.071429,4,624.701662
-0.880952,6,625.0986
1.071429,4,625.308041
1.238095,11,625.952397
-0.880952,6,626.316423
-0.785714,10,626.931882
1.071429,4,627.133359
1.214286,10,627.672924
-0.833333,8,628.164433
1.190476,9,628.662919
-0.761905,11,629.347265
-0.904762,5,629.656437
-0.928571,4,629.900325
1.071429,4,630.11544
1.071429,4,630.333924
1.071429,4,630.583759
1.214286,10,631.13382
1.071429,4,631.332288
1.071429,4,631.547711
-0.904762,5,631.853894
1.214286,10,632.43833
1.071429,4,632.643781
1.071429,4,632.843248
-0.785714,10,633.446662
-0.833333,8,633.950288
1.071429,4,634.149755
1.166667,8,634.571654
-0.857143,7,635.012467
1.071429,4,635.223882
-0.904762,5,635.536075
1.190476,9,636.017758
-0.833333,8,636.493486
-0.809524,9,637.028056
-0.904762,5,637.33028
-0.809524,9,637.848861
1.071429,4,638.054807
-0.857143,7,638.495518
-0.833333,8,638.970222
1.071429,4,639.175675
1.071429,4,639.373145
1.071429,4,639.569645
1.071429,4,639.771081
1.071429,4,639.973572
-0.880952,6,640.327594
-0.833333,8,640.85219
1.071429,4,641.068611
-0.809524,9,641.617144
1.214286,10,642.173656
1.071429,4,642.38908
1.071429,4,642.615505
-0.928571,4,642.879179
-0.833333,8,643.365876
-0.904762,5,643.674053
-0.857143,7,644.092965
-0.880952,6,644.469996
1.190476,9,644.971443
1.214286,10,645.548926
-0.880952,6,645.912925
1.190476,9,649.924973
-0.880952,6,650.276034
-0.857143,7,650.695911
-0.904762,5,651.00608
1.190476,9,651.490359
-0.785714,10,652.067815
-0.904762,5,652.375993
-0.928571,4,652.624334
-0.761905,11,653.267437
-0.880952,6,653.628476
-0.761905,11,654.255801
-0.738095,12,654.978836
-0.833333,8,655.473378
-0.857143,7,655.920213
1.071429,4,656.131645
-0.880952,6,656.515619
1.214286,10,657.064125
1.071429,4,657.272568
-0.880952,6,657.672527
-0.809524,9,658.21507
-0.833333,8,658.689806
1.142857,7,659.072782
-0.833333,8,659.543523
-0.880952,6,659.895552
-0.809524,9,660.415192
1.071429,4,660.620641
-0.833333,8,661.09464
1.214286,10,661.636217
-0.880952,6,661.989248
-0.857143,7,662.396245
-0.785714,10,662.985641
1.095238,5,663.250964
1.071429,4,663.448429
-0.928571,4,663.691752
-0.904762,5,663.992947
-0.880952,6,664.356009
-0.785714,10,664.972328
-0.880952,6,665.343361
1.071429,4,665.560755
-0.904762,5,665.862945
-0.809524,9,666.4135
1.071429,4,666.62092
1.071429,4,666.829362
1.190476,9,667.332044
-0.690476,14,668.237596
-0.880952,6,668.661476
1.190476,9,669.180075
-0.928571,4,669.433397
1.071429,4,669.633865
1.071429,4,669.827842
1.142857,7,670.193892
1.071429,4,670.398347
-0.880952,6,670.761346
1.238095,11,671.363765
1.071429,4,671.559216
1.071429,4,671.766659
-0.904762,5,672.062897
1.071429,4,672.265324
-0.880952,6,672.63733
-0.904762,5,672.948612
1.214286,10,673.486101
1.071429,4,673.68158
1.071429,4,673.882042
-0.880952,6,674.229144
1.095238,5,674.476504
-0.833333,8,674.945235
-0.904762,5,675.253428
-0.833333,8,675.71519
1.071429,4,675.920615
-0.809524,9,676.468151
-0.880952,6,676.820436
-0.857143,7,677.235331
1.071429,4,677.446734
-0.857143,7,677.846664
1.214286,10,678.369886
1.071429,4,678.581324
-0.857143,7,678.992204
-0.880952,6,679.336335
-0.833333,8,679.796103
-0.857143,7,680.199026
-0.809524,9,680.735625
-0.833333,8,681.210357
1.071429,4,681.421758
-0.833333,8,681.881531
1.071429,4,682.08199
1.071429,4,682.276471
1.190476,9,682.764167
-0.833333,8,683.22396
-0.880952,6,683.571039
-0.833333,8,684.031807
1.095238,5,684.299062
-0.928571,4,684.549423
-9.738095,12,685.181834
-0.857143,7,685.585783
-0.928571,4,685.822148
-0.857143,7,686.239007
-0.880952,6,686.594058
1.071429,4,686.796516
-0.857143,7,687.22138
-0.833333,8,687.695144
-0.904762,5,687.983342
-0.904762,5,688.282556
1.214286,10,688.83031
-0.880952,6,689.20229
-0.857143,7,689.628151
-0.880952,6,689.978224
-0.904762,5,690.289401
-0.880952,6,690.643436
-0.809524,9,691.161551
-0.928571,4,691.39994
-0.880952,6,691.760976
1.095238,5,692.034246
-0.880952,6,692.408219
-0.857143,7,692.822135
1.214286,10,693.360489
-0.785714,10,693.946092
-0.857143,7,694.352005
-0.857143,7,694.750943
-0.761905,11,695.381224
-0.880952,6,695.780192
-0.880952,6,696.132254
-0.833333,8,696.589029
-0.857143,7,697.001921
-0.928571,4,697.242275
-0.904762,5,697.547927
-0.904762,5,697.855104
-0.761905,11,698.504789
-0.928571,4,698.750134
-0.904762,5,699.062299
-0.833333,8,699.525087
1.071429,4,699.716576
-0.928571,4,699.965909
-0.880952,6,700.316942
-0.833333,8,700.798689
1.190476,9,701.275407
1.071429,4,701.47186
-0.857143,7,701.876797
-0.857143,7,702.282687
-0.857143,7,702.684756
1.190476,9,703.179433
-0.833333,8,703.650174
-0.857143,7,704.036173
1.142857,7,704.414133
1.238095,11,705.013529
-0.785714,10,705.617939
1.071429,4,705.818378
1.214286,10,706.359928
-0.833333,8,706.821706
-0.880952,6,707.184723
-0.928571,4,707.437048
-0.809524,9,707.960648
-0.857143,7,708.379555
-0.904762,5,708.681719
-0.809524,9,709.207314
-0.928571,4,709.45166
1.071429,4,709.64614
-0.809524,9,710.167746
1.142857,7,710.525798
1.071429,4,710.722263
-0.904762,5,711.030464
-0.904762,5,711.331652
1.071429,4,711.534092
-0.904762,5,711.85324
-0.761905,11,712.487576
-0.857143,7,712.89246
1.071429,4,713.101901
-0.880952,6,713.467951
1.071429,4,713.670408
-0.928571,4,713.896774
-0.785714,10,714.474231
-0.880952,6,714.825292
1.071429,4,715.02278
-0.928571,4,715.264117
-0.880952,6,715.614215
-0.904762,5,715.907398
-0.904762,5,716.20461
1.071429,4,716.396121
-0.761905,11,717.0284
-0.928571,4,717.26377
-0.904762,5,717.560976
1.071429,4,717.749676
-0.857143,7,718.137181
1.190476,9,718.61989
1.071429,4,718.818387
-0.833333,8,719.283118
-0.880952,6,719.650135
-0.785714,10,720.228619
-0.857143,7,720.627521
-0.857143,7,721.040417
-0.880952,6,721.382502
-0.857143,7,721.797393
-0.904762,5,722.085651
1.071429,4,722.280102
-0.928571,4,722.517501
-0.880952,6,722.872521
-0.904762,5,723.183714
-0.857143,7,723.602595
-0.880952,6,723.964597
-0.928571,4,724.213963
1.071429,4,724.420379
1.071429,4,724.630817
-0.928571,4,724.882144
1.214286,10,725.412725
-0.857143,7,725.82444
1.214286,10,726.344047
-0.833333,8,726.813782
-0.904762,5,727.114958
-0.857143,7,727.533584
-0.880952,6,727.88265
1.071429,4,728.080152
1.071429,4,728.278623
-0.833333,8,728.756315
-0.785714,10,729.34776
-0.880952,6,729.700789
-0.833333,8,730.166543
-0.857143,7,730.588415
-0.809524,9,731.121989
-0.928571,4,731.361348
-0.714286,13,732.083418
-0.857143,7,732.492349
1.190476,9,732.982015
-0.928571,4,733.233347
-0.833333,8,733.70608
1.071429,4,733.891582
-0.880952,6,734.242644
1.071429,4,734.440943
-0.761905,11,735.066296
1.071429,4,735.284686
-0.857143,7,735.724509
1.071429,4,735.947912
-0.880952,6,736.315956
-0.833333,8,736.794719
1.142857,7,737.165733
-0.928571,4,737.405096
1.071429,4,737.609546
-0.833333,8,738.13714
-0.904762,5,738.496203
-0.833333,8,739.017781
-0.880952,6,739.393405
1.214286,10,739.950915
-0.904762,5,740.257125
-0.880952,6,740.62511
1.071429,4,740.839544
1.071429,4,741.059969
-0.857143,7,741.499772
-0.857143,7,741.958546
-0.880952,6,742.363463
-0.880952,6,742.740487
-0.928571,4,742.996768
1.238095,11,743.603175
1.071429,4,743.807628
-0.857143,7,744.225484
-0.928571,4,744.50277
1.071429,4,744.711184
1.071429,4,744.924639
-0.857143,7,745.368509
-0.857143,7,745.846266
-0.857143,7,746.280071
-0.833333,8,746.761866
1.071429,4,746.962358
1.071429,4,747.159831
1.071429,4,747.364275
1.071429,4,747.580703
-0.833333,8,748.061885
-0.880952,6,748.435898
-0.785714,10,749.036282
-0.857143,7,749.47067
1.071429,4,749.694072
-0.833333,8,750.178805
-0.880952,6,750.546819
1.071429,4,750.761218
1.071429,4,750.97266
-0.880952,6,751.345687
-0.809524,9,751.914136
-0.833333,8,752.414796
-0.833333,8,752.962332
1.142857,7,753.326358
1.071429,4,753.529815
-0.904762,5,753.844973
-0.761905,11,754.527149
1.214286,10,755.118594
-0.928571,4,755.372886
-0.904762,5,755.66311
-0.904762,5,755.960316
-0.785714,10,756.543844
-0.761905,11,757.216042
-0.833333,8,757.684793
-0.880952,6,758.049723
-0.928571,4,758.307036
1.071429,4,758.508494
1.071429,4,758.712851
-0.880952,6,759.091839
-0.857143,7,759.515675
-0.857143,7,759.982457
-0.928571,4,760.224779
-0.833333,8,760.688547
-0.785714,10,761.270986
-0.833333,8,761.76566
-0.904762,5,762.06688
1.071429,4,762.269339
-0.880952,6,762.62838
1.071429,4,762.832804
-0.833333,8,763.296591
-0.809524,9,763.801215
-0.833333,8,764.258991
-0.857143,7,764.692831
-0.785714,10,765.273278
-0.904762,5,765.572829
-0.928571,4,765.817183
-0.857143,7,766.220104
-0.880952,6,766.56515
-0.738095,12,767.248323
-0.904762,5,767.541571
-0.928571,4,767.780898
-0.904762,5,768.078105
-0.857143,7,768.48701
-0.880952,6,772.257748
1.071429,4,772.460235
-0.904762,5,772.759436
-0.880952,6,773.125826
-0.809524,9,773.64042
-0.857143,7,774.036362
-0.880952,6,774.39356
-0.880952,6,774.740633
1.214286,10,775.277205
1.071429,4,775.489671
-0.904762,5,775.776059
1.071429,4,775.970567
-9.833333,8,776.37746
-0.928571,4,776.629032
-0.809524,9,777.178589
1.071429,4,777.381021
-0.904762,5,777.696202
-0.880952,6,778.068209
-0.857143,7,778.521971
-0.833333,8,779.012687
1.071429,4,779.224092
1.190476,9,779.734741
-0.857143,7,780.161612
1.071429,4,780.380999
-0.833333,8,780.894625
-0.857143,7,781.336445
-0.809524,9,781.884977
1.095238,5,782.17222
-0.880952,6,782.573136
-0.904762,5,782.914225
-0.880952,6,783.313159
-0.857143,7,783.73802
-0.928571,4,783.989381
-0.833333,8,784.471092
1.071429,4,784.681499
-0.809524,9,785.271919
-0.880952,6,785.6649
-0.809524,9,786.230357
-0.904762,5,786.546512
-0.928571,4,786.810815
1.214286,10,787.377831
1.214286,10,787.90346
-0.880952,6,788.269447
-0.833333,8,788.761132
-0.904762,5,789.057515
1.071429,4,789.261402
-0.928571,4,789.503736
1.071429,4,789.71818
1.071429,4,789.909641
-0.857143,7,790.327552
-0.880952,6,790.673628
-0.880952,6,791.023692
-0.928571,4,791.264043
-0.785714,10,791.834524
-0.857143,7,792.248386
-0.880952,6,792.596484
-0.880952,6,792.959512
-0.761905,11,793.59105
-0.785714,10,794.151551
1.190476,9,794.62329
-0.880952,6,794.975376
-0.880952,6,795.335386
-0.857143,7,795.738308
1.190476,9,796.213038
-9.738095,12,796.83338
-0.928571,4,797.07674
-0.880952,6,797.428787
1.214286,10,797.958371
-0.880952,6,798.310459
1.214286,10,798.849987
1.166667,8,799.262911
-0.880952,6,799.616936
-0.833333,8,800.074712
1.071429,4,800.280162
1.071429,4,800.477063
1.071429,4,800.676534
1.214286,10,801.207113
-0.880952,6,801.580117
-0.880952,6,801.933171
-0.738095,12,802.637412
-0.833333,8,803.107155
-0.809524,9,803.614797
-0.880952,6,803.961903
1.071429,4,804.150365
-0.904762,5,804.459538
-0.880952,6,804.800626
-0.785714,10,805.393042
-0.857143,7,805.806215
-0.857143,7,806.215551
-0.880952,6,806.567576
1.071429,4,806.769038
-0.904762,5,807.068237
-0.904762,5,807.357463
-0.928571,4,807.602813
1.071429,4,807.79629
-0.857143,7,808.200236
1.071429,4,808.393725
-0.857143,7,808.795646
-0.904762,5,809.098839
1.214286,10,809.627423
-0.809524,9,810.164985
-0.761905,11,810.793307
-0.928571,4,811.037028
1.071429,4,811.246499
-0.857143,7,811.659365
-0.904762,5,811.947593
-0.880952,6,812.291672
-0.904762,5,812.591311
-0.857143,7,813.00423
1.190476,9,813.463002
-0.880952,6,813.807085
-0.880952,6,814.158139
-0.880952,6,814.502225
-0.833333,8,814.974958
-0.738095,12,815.660122
1.071429,4,815.856601
-0.785714,10,816.429068
-0.857143,7,816.867868
-9.785714,10,817.381525
-0.857143,7,817.786411
1.214286,10,818.316023
-0.904762,5,818.610239
-0.928571,4,818.84879
1.238095,11,819.433255
1.071429,4,819.631725
1.071429,4,819.82518
-0.880952,6,820.173248
-0.833333,8,820.638005
1.071429,4,820.833482
1.071429,4,821.048908
-0.880952,6,821.420162
-0.904762,5,821.718366
-0.857143,7,822.171154
1.071429,4,822.372645
-0.833333,8,822.836375
-0.904762,5,823.139564
1.142857,7,823.512597
1.071429,4,823.719042
1.071429,4,823.920508
-0.928571,4,824.172834
1.190476,9,824.65577
-0.904762,5,824.950981
1.071429,4,825.158426
-0.761905,11,825.78874
-0.761905,11,826.431245
-0.904762,5,826.723747
1.214286,10,827.27228
1.071429,4,827.467758
-0.880952,6,827.819816
-0.857143,7,828.232712
1.071429,4,828.437172
-0.833333,8,828.888958
-0.904762,5,829.190151
1.071429,4,829.390617
-0.857143,7,829.800533
-0.904762,5,830.106701
-0.880952,6,830.45876
-0.928571,4,830.697152
-0.880952,6,831.05317
-0.857143,7,831.469069
-0.928571,4,831.714402
1.071429,4,831.908915
1.071429,4,832.113336
-0.833333,8,832.596045
-0.904762,5,832.89325
1.071429,4,833.108673
-0.904762,5,833.421836
-0.785714,10,833.975389
-0.857143,7,834.425154
1.071429,4,834.638582
-0.880952,6,834.99463
-0.904762,5,835.287846
-0.880952,6,835.637938
1.142857,7,836.005926
-0.833333,8,836.490664
-0.904762,5,836.785841
1.071429,4,837.005284
-0.833333,8,837.469014
1.214286,10,838.024529
-0.857143,7,838.441413
-0.833333,8,838.909189
1.071429,4,839.10464
-0.761905,11,839.727895
-0.761905,11,840.357239
1.285714,13,841.055822
-0.904762,5,841.35203
-0.809524,9,841.861667
-0.785714,10,842.447103
1.238095,11,843.03852
-0.833333,8,843.502282
-0.880952,6,843.838557
-0.857143,7,844.245469
-0.880952,6,844.592541
1.071429,4,844.785026
-0.785714,10,845.371458
-0.904762,5,845.65869
-0.880952,6,846.005788
1.071429,4,846.204261
-0.857143,7,846.600792
1.071429,4,846.809234
1.071429,4,847.009727
-0.904762,5,847.297961
-0.666667,15,848.142694
-0.928571,4,848.394027
-0.833333,8,848.855763
-0.833333,8,849.328838
1.095238,5,849.581164
-0.880952,6,849.934219
1.190476,9,850.399004
-0.880952,6,850.744054
-0.904762,5,851.063201
-0.857143,7,851.483093
-0.857143,7,851.884005
-0.738095,12,852.546721
-0.880952,6,852.891827
-0.857143,7,853.293724
-0.857143,7,853.70662
-9.785714,10,854.256151
-0.904762,5,854.559339
-0.785714,10,855.126852
-0.785714,10,855.691313
1.071429,4,855.884795
1.071429,4,856.078277
-0.857143,7,856.491173
-0.714286,13,857.272781
1.095238,5,857.518124
1.071429,4,857.718582
1.071429,4,857.909072
1.071429,4,858.10854
1.119048,6,858.410732
-0.880952,6,858.761767
-0.809524,9,859.289326
1.071429,4,859.484801
-0.880952,6,859.842816
-0.904762,5,860.129051
-0.880952,6,860.48613
-0.904762,5,860.805244
-0.880952,6,861.158299
-0.857143,7,861.557254
-0.761905,11,862.179569
1.214286,10,862.71278
-0.833333,8,863.17355
1.190476,9,863.661244
-0.928571,4,863.899607
-0.738095,12,864.581782
-0.785714,10,865.174198
1.071429,4,865.367714
1.214286,10,865.878327
-0.761905,11,866.527579
1.071429,4,866.725082
1.190476,9,867.210752
-0.928571,4,867.457095
-0.857143,7,867.858022
-0.809524,9,868.371675
-0.857143,7,868.778561
-0.857143,7,869.209408
-0.809524,9,869.730048
-0.857143,7,870.137925
1.071429,4,870.337391
-0.904762,5,870.654545
-0.857143,7,871.093404
1.071429,4,871.283862
-0.857143,7,871.695788
-0.857143,7,872.098681
-0.857143,7,872.511577
-0.809524,9,873.026201
1.071429,4,873.226665
-0.761905,11,873.869945
-0.904762,5,874.158174
1.071429,4,874.355674
-0.714286,13,875.115614
-0.880952,6,875.486622
-0.857143,7,875.891539
-0.857143,7,876.294461
-0.880952,6,876.654278
-0.880952,6,877.00653
-0.880952,6,877.363601
-0.785714,10,877.974879
-0.880952,6,878.452602
-0.880952,6,878.852561
-0.904762,5,879.22753
-0.880952,6,879.608511
-0.880952,6,879.962565
-0.880952,6,880.320608
1.071429,4,880.521071
-0.809524,9,881.046665
-0.738095,12,881.76674
-0.857143,7,882.190636
1.071429,4,882.389101
-0.738095,12,883.081956
-0.880952,6,883.432017
-0.857143,7,883.83095
-0.761905,11,884.449298
-0.761905,11,885.05767
-0.857143,7,885.452648
-0.880952,6,885.808691
1.071429,4,886.022092
-0.761905,11,886.669392
-0.809524,9,887.192987
-0.857143,7,887.605887
-0.857143,7,888.01177
-0.833333,8,888.474533
1.071429,4,888.674997
-0.833333,8,889.185657
1.071429,4,889.377119
1.214286,10,893.343813
-0.880952,6,893.690912
