#{"t_start": 1618267526.1353178, "env_id": null}
r,l,t
1.071429,4,85.209644
1.071429,4,85.429057
-0.857143,7,85.888828
1.071429,4,86.104225
-0.904762,5,86.424932
1.071429,4,86.639418
1.214286,10,87.240096
-0.857143,7,87.688926
1.238095,11,88.327981
-0.857143,7,88.797495
-0.857143,7,89.261281
-0.857143,7,89.72832
-0.904762,5,90.05266
-0.928571,4,90.328
-0.880952,6,90.724405
1.071429,4,90.934812
1.214286,10,91.509279
-0.857143,7,91.984595
-0.809524,9,92.567032
1.238095,11,93.239856
1.071429,4,93.472916
-0.833333,8,94.012499
-0.857143,7,94.480277
1.190476,9,95.015389
1.071429,4,95.245745
-0.857143,7,95.709148
-0.904762,5,96.04009
-0.833333,8,96.585734
-0.928571,4,96.913366
-0.904762,5,97.247499
-0.880952,6,97.638456
-0.880952,6,98.040227
1.071429,4,98.258553
-0.904762,5,98.644841
-0.904762,5,98.978921
-0.857143,7,99.43573
1.071429,4,99.711761
-0.904762,5,100.073757
-0.880952,6,100.505601
1.071429,4,100.790864
-0.857143,7,101.305998
-9.809524,9,101.879437
1.261905,12,102.666282
-0.928571,4,102.980465
1.214286,10,103.645692
-0.809524,9,104.326554
1.071429,4,104.572459
-9.785714,10,105.197762
-0.857143,7,105.690176
1.071429,4,105.926571
-0.809524,9,106.530961
-0.880952,6,106.998698
-0.880952,6,107.495369
-0.809524,9,108.157446
-0.880952,6,108.633174
1.071429,4,108.911429
-0.809524,9,109.571402
-0.857143,7,110.018178
-0.809524,9,110.584465
1.071429,4,110.804433
-0.904762,5,111.13854
1.071429,4,111.359967
-0.904762,5,111.697075
-0.738095,12,112.450988
1.071429,4,112.666409
1.071429,4,112.879838
1.071429,4,113.094291
-0.857143,7,113.551594
-0.666667,15,114.455383
1.190476,9,114.975992
-0.880952,6,115.370935
-0.928571,4,115.64626
1.071429,4,115.868211
-0.880952,6,116.269746
1.071429,4,116.478214
-0.857143,7,116.912057
-0.809524,9,117.476183
-0.880952,6,117.857045
-0.833333,8,118.36665
-0.857143,7,118.808536
1.214286,10,119.396992
-0.904762,5,119.737085
1.071429,4,119.958521
-0.857143,7,120.432811
-0.904762,5,120.764365
-0.928571,4,121.05459
-0.880952,6,121.433578
1.214286,10,122.087183
-0.809524,9,122.686548
-0.785714,10,123.394198
-0.880952,6,123.822942
1.071429,4,124.063103
-0.928571,4,124.354326
1.071429,4,124.618633
-0.833333,8,125.18615
-0.880952,6,125.564482
-0.833333,8,126.111887
1.071429,4,126.340277
1.071429,4,126.56618
1.190476,9,127.076391
1.071429,4,127.289834
-0.857143,7,127.73066
-0.928571,4,127.993954
-0.833333,8,128.490788
-0.833333,8,128.994906
1.071429,4,129.213833
1.071429,4,129.470119
-0.809524,9,130.142776
1.071429,4,130.378405
-0.880952,6,130.768429
-0.880952,6,131.178296
1.071429,4,131.398515
1.071429,4,131.619901
-0.857143,7,136.371778
-0.857143,7,136.827551
-0.880952,6,137.259932
-0.880952,6,137.675302
-0.785714,10,138.326589
-0.904762,5,138.656026
-0.880952,6,139.059632
-0.880952,6,139.444056
-0.880952,6,139.89817
1.071429,4,140.120543
-0.904762,5,140.493546
1.119048,6,140.908072
-0.880952,6,141.324502
-0.785714,10,142.052563
-0.761905,11,142.858376
1.071429,4,143.121701
-0.904762,5,143.494706
1.071429,4,143.717613
-0.904762,5,144.130408
-0.880952,6,144.562253
-0.857143,7,145.077888
-0.857143,7,145.601509
-0.857143,7,146.070226
-0.833333,8,146.573935
1.214286,10,147.29715
-0.928571,4,147.612302
-9.642857,16,148.69061
1.071429,4,148.951884
-0.857143,7,149.490443
-0.833333,8,150.005627
1.071429,4,150.227794
-0.857143,7,150.724159
-0.857143,7,151.210888
-0.785714,10,151.896538
-0.857143,7,152.353295
1.166667,8,152.845061
-0.880952,6,153.247068
-0.809524,9,153.825652
-0.880952,6,154.211618
1.071429,4,154.434025
-0.904762,5,154.761151
-0.857143,7,155.224327
1.071429,4,155.458716
-0.880952,6,155.862645
1.071429,4,156.077703
-0.809524,9,156.638783
-0.904762,5,156.952924
-0.857143,7,157.398732
1.214286,10,157.978839
-0.880952,6,158.380314
-0.833333,8,158.935859
-0.928571,4,159.21706
1.071429,4,159.445024
-0.928571,4,159.783103
1.071429,4,160.036425
-0.880952,6,160.45088
-0.904762,5,160.821447
-0.904762,5,161.183083
-0.928571,4,161.518188
-0.785714,10,162.178993
-0.904762,5,162.499696
-0.857143,7,162.941213
-0.809524,9,163.500748
-0.809524,9,164.081728
-0.857143,7,164.563414
1.071429,4,164.808756
-0.833333,8,165.352337
-0.761905,11,166.057735
1.071429,4,166.283132
-0.904762,5,166.601281
1.071429,4,166.816712
-0.904762,5,167.185648
-0.809524,9,167.854408
-0.880952,6,168.286254
-0.857143,7,168.731376
-0.857143,7,169.208686
-0.761905,11,169.996815
-0.809524,9,170.578443
-0.904762,5,170.990336
-0.928571,4,171.276571
-0.833333,8,171.898911
1.071429,4,172.194635
-0.857143,7,172.710248
-0.880952,6,173.115081
-0.904762,5,173.472187
1.071429,4,173.735909
-0.880952,6,174.161587
-0.904762,5,174.492693
-0.880952,6,174.874283
-0.833333,8,175.387509
-0.857143,7,175.838273
-0.833333,8,176.337477
1.071429,4,176.545363
1.071429,4,176.758803
-0.928571,4,177.022098
-0.904762,5,177.355177
-0.928571,4,177.620583
-0.833333,8,178.135073
-0.880952,6,178.526057
-0.880952,6,178.904016
-0.880952,6,179.287991
-0.904762,5,179.619165
-0.928571,4,179.962265
-0.761905,11,180.712286
-0.880952,6,181.187132
-0.904762,5,181.653395
1.166667,8,182.187965
-0.857143,7,182.689614
-0.904762,5,183.057144
1.071429,4,183.298471
-0.833333,8,183.816086
-0.809524,9,184.467916
1.214286,10,185.240849
1.071429,4,185.515808
1.214286,10,186.111323
1.190476,9,186.734711
1.214286,10,187.302804
-0.738095,12,188.038805
1.095238,5,188.308282
-0.904762,5,188.631392
-0.809524,9,189.191306
-0.928571,4,189.447621
1.071429,4,189.679033
1.071429,4,189.891468
-0.880952,6,190.24958
1.071429,4,190.465038
-0.904762,5,190.773213
-0.785714,10,191.392557
-0.904762,5,191.742715
-0.904762,5,192.041421
1.071429,4,192.246843
-0.928571,4,192.499196
1.071429,4,192.708606
-0.880952,6,193.060746
1.095238,5,193.330616
-0.880952,6,193.709556
-0.880952,6,194.074606
-0.785714,10,194.647453
-0.880952,6,195.022376
-0.880952,6,195.42831
-0.904762,5,195.851213
1.071429,4,196.072616
-0.833333,8,196.668139
-0.880952,6,197.124886
1.071429,4,197.344329
-0.880952,6,197.740307
-0.833333,8,198.243322
-0.857143,7,198.709078
-0.928571,4,198.975338
1.071429,4,199.211731
-0.857143,7,199.70598
-0.809524,9,200.289393
1.071429,4,200.509803
1.071429,4,200.740813
1.071429,4,200.965197
1.071429,4,201.19312
1.071429,4,201.407395
-0.880952,6,201.812058
-0.928571,4,202.242906
-0.880952,6,202.674051
-0.880952,6,203.082957
1.071429,4,203.290994
-0.857143,7,203.788286
-0.904762,5,204.145331
1.071429,4,204.37076
-0.833333,8,204.938109
-0.809524,9,205.546484
1.071429,4,205.75479
-0.928571,4,206.009111
-0.785714,10,206.599519
-0.785714,10,207.19387
-0.809524,9,207.764683
-0.880952,6,208.149729
-0.809524,9,208.716711
-0.857143,7,209.142601
-0.857143,7,209.588942
1.071429,4,209.801882
-0.880952,6,210.220629
-0.904762,5,210.560894
-0.880952,6,211.013684
-0.880952,6,211.432076
-0.857143,7,211.934431
-0.904762,5,212.274548
-0.880952,6,212.684484
-0.880952,6,213.071958
-0.880952,6,213.50322
1.214286,10,214.163466
-0.809524,9,214.836236
-0.928571,4,215.13641
-0.928571,4,215.454558
-0.904762,5,215.824759
-0.880952,6,216.317522
-0.904762,5,216.656312
-0.857143,7,217.223767
1.071429,4,217.492081
-0.880952,6,217.944478
-0.738095,12,218.839362
1.071429,4,219.079722
1.071429,4,219.349643
-0.857143,7,219.835803
-0.857143,7,220.355441
1.071429,4,220.57193
-0.880952,6,221.037317
1.119048,6,221.431105
-0.809524,9,222.103304
-0.880952,6,222.528646
-0.785714,10,223.220119
-0.880952,6,223.631928
-0.880952,6,224.042099
-0.857143,7,224.513381
-0.904762,5,224.87641
-0.857143,7,225.398123
-0.880952,6,225.81365
1.071429,4,226.087468
-0.833333,8,226.683314
1.071429,4,226.961572
-0.761905,11,227.782389
-0.857143,7,228.267057
-0.833333,8,228.771707
-0.880952,6,229.165654
-0.857143,7,229.637025
-0.857143,7,230.10378
-0.833333,8,230.601958
-0.904762,5,230.932642
-0.880952,6,231.321211
1.071429,4,231.533619
-0.785714,10,232.187933
-0.880952,6,232.607919
-0.857143,7,233.057292
-0.857143,7,233.59087
-0.809524,9,234.151912
-0.785714,10,234.775245
-0.833333,8,235.274019
-0.809524,9,235.872416
-0.833333,8,236.386044
1.071429,4,236.603433
-0.904762,5,236.936572
-0.880952,6,237.318586
1.142857,7,237.711741
-0.904762,5,238.056845
1.214286,10,238.643771
-0.809524,9,239.279101
1.071429,4,239.52245
1.214286,10,240.089032
-0.833333,8,240.663615
1.071429,4,240.871074
1.071429,4,241.078518
1.071429,4,241.356774
-0.880952,6,241.805574
-0.809524,9,242.375253
1.071429,4,242.596635
-0.833333,8,243.109296
-0.928571,4,243.380059
-0.880952,6,243.770579
1.071429,4,243.986084
-0.880952,6,244.369319
-0.880952,6,244.74731
-0.904762,5,245.079432
-0.928571,4,245.341219
-0.833333,8,245.838642
-0.714286,13,246.640539
-0.857143,7,247.087136
-0.857143,7,247.533941
-0.833333,8,248.082509
1.071429,4,248.298308
-0.857143,7,248.773064
1.214286,10,249.354506
-0.928571,4,249.64132
1.071429,4,249.871203
-0.857143,7,250.303554
-0.880952,6,250.695487
-0.761905,11,251.398376
1.071429,4,251.62876
-0.857143,7,252.069607
-0.833333,8,252.626828
-0.809524,9,253.224746
-0.833333,8,253.833117
-0.880952,6,254.208654
-0.880952,6,254.626703
1.071429,4,254.879644
-0.857143,7,255.41622
-0.857143,7,255.910401
-0.880952,6,256.346674
1.095238,5,256.626487
-0.809524,9,257.237853
-0.880952,6,257.698326
-0.880952,6,258.108262
-0.809524,9,258.69566
-0.809524,9,259.362177
-0.857143,7,259.856884
-0.857143,7,260.325627
-0.857143,7,260.803463
1.071429,4,261.072742
-0.880952,6,261.507598
-0.642857,16,262.638583
1.071429,4,262.869965
-0.928571,4,263.183125
1.071429,4,263.418499
-0.880952,6,263.82053
1.214286,10,264.407996
-0.785714,10,265.042228
-0.833333,8,265.56186
-0.880952,6,265.952662
1.071429,4,266.189037
-0.809524,9,266.753014
-0.880952,6,267.172606
1.071429,4,267.387581
-0.833333,8,267.921124
-0.904762,5,268.263802
-0.928571,4,268.549548
-0.761905,11,269.282225
1.071429,4,269.614299
-0.904762,5,270.047149
-0.857143,7,270.487
-0.904762,5,270.789191
-0.833333,8,271.285863
-0.928571,4,271.55415
-0.928571,4,271.809436
1.190476,9,276.037112
-0.857143,7,276.440037
-0.928571,4,276.682758
-0.857143,7,277.100683
-0.928571,4,277.333832
1.238095,11,277.925222
1.071429,4,278.11671
1.071429,4,278.317174
-0.809524,9,278.840773
-0.904762,5,279.151969
-0.833333,8,279.612711
-0.857143,7,280.028597
-0.857143,7,280.428528
-0.738095,12,281.161581
-0.904762,5,281.464286
-0.809524,9,282.00508
-0.833333,8,282.458865
-0.857143,7,282.90168
-0.809524,9,283.438219
-0.880952,6,283.808227
-0.809524,9,284.33881
1.071429,4,284.545257
-0.857143,7,284.948209
-0.785714,10,285.522821
-0.833333,8,285.988605
-0.857143,7,286.386539
1.071429,4,286.586005
-0.857143,7,287.016825
-0.880952,6,287.387833
-0.880952,6,287.752883
-0.880952,6,288.12431
-0.928571,4,288.370651
-0.857143,7,288.79754
-9.642857,16,289.611335
-0.833333,8,290.088062
1.238095,11,290.685488
-0.809524,9,291.206069
-0.880952,6,291.573088
-0.857143,7,291.996956
-0.904762,5,292.302138
1.071429,4,292.517563
-0.857143,7,292.949436
-0.904762,5,293.249637
-0.880952,6,293.640591
-0.833333,8,294.13025
-0.880952,6,294.48131
-0.928571,4,294.726655
-0.904762,5,295.035858
-0.904762,5,295.344004
-0.928571,4,295.596833
-0.761905,11,296.243105
-0.833333,8,296.711878
-0.928571,4,296.957221
1.190476,9,297.433949
1.071429,4,297.631423
-0.904762,5,297.969517
-0.833333,8,298.41713
-0.857143,7,298.825039
-0.928571,4,299.066394
-0.833333,8,299.546112
-0.833333,8,300.023861
-0.904762,5,300.335999
-0.785714,10,300.921434
-0.857143,7,301.363286
-0.880952,6,301.731295
-0.928571,4,301.986586
-0.880952,6,302.354601
-0.880952,6,302.703667
-0.833333,8,303.172414
-0.833333,8,303.643157
1.071429,4,303.840627
-0.880952,6,304.213658
-0.904762,5,304.537084
-0.880952,6,304.887275
-0.738095,12,305.574466
-0.833333,8,306.048197
-0.833333,8,306.499993
-0.904762,5,306.793179
-0.809524,9,307.306967
-0.857143,7,307.718865
-0.880952,6,308.072914
1.071429,4,308.273102
1.071429,4,308.48354
1.142857,7,308.862527
-0.857143,7,309.26747
-0.928571,4,309.533731
1.071429,4,309.739182
-9.666667,15,310.520094
1.071429,4,310.71956
1.071429,4,310.928017
-0.880952,6,311.292031
-0.809524,9,311.835039
1.071429,4,312.032484
-0.833333,8,312.499233
-0.714286,13,313.270181
1.071429,4,313.477618
-0.880952,6,313.847629
1.071429,4,314.046127
-0.833333,8,314.501752
-0.880952,6,314.852783
1.071429,4,315.061243
-0.880952,6,315.403828
-9.833333,8,315.827728
-0.928571,4,316.071044
-0.928571,4,316.318402
-0.880952,6,316.666452
1.071429,4,316.863924
-0.904762,5,317.164122
-0.857143,7,317.580039
1.071429,4,317.785488
-0.880952,6,318.126548
-0.880952,6,318.465641
1.214286,10,318.984254
-0.833333,8,319.469955
-0.809524,9,319.989565
-0.880952,6,320.343619
1.071429,4,320.55306
-0.833333,8,321.035768
-0.857143,7,321.443224
-0.880952,6,321.802289
-0.857143,7,322.227488
-0.785714,10,322.801952
-0.809524,9,323.329566
-0.761905,11,323.983719
-0.928571,4,324.230031
-0.880952,6,324.58209
-0.857143,7,324.991027
1.214286,10,325.555487
-0.880952,6,325.927023
1.119048,6,326.2442
-0.880952,6,326.595235
1.071429,4,326.792714
-0.833333,8,327.264459
1.071429,4,327.4789
-0.880952,6,327.836916
-0.880952,6,328.192962
-0.928571,4,328.42933
-0.928571,4,328.666695
-0.785714,10,329.250164
-0.785714,10,329.829617
-0.857143,7,330.265453
-0.880952,6,330.612525
-0.833333,8,331.059304
-0.880952,6,331.403404
-0.928571,4,331.651742
-0.880952,6,332.012784
-0.904762,5,332.316934
-0.809524,9,332.831558
-0.857143,7,333.231519
-0.904762,5,333.548671
-0.857143,7,333.970543
1.166667,8,334.407845
1.071429,4,334.606315
1.214286,10,335.131938
1.119048,6,335.445071
-0.857143,7,335.879257
-0.857143,7,336.287189
-0.857143,7,336.723001
-0.928571,4,337.005277
1.071429,4,337.267582
1.166667,8,337.754245
1.261905,12,338.480303
-0.904762,5,338.830408
-0.833333,8,339.337768
1.071429,4,339.564163
-0.809524,9,340.137629
-0.785714,10,340.794661
1.214286,10,341.421579
-0.928571,4,341.705793
1.071429,4,341.927824
-0.809524,9,342.521284
-0.857143,7,343.005988
-0.809524,9,343.581413
-0.857143,7,344.078151
-0.880952,6,344.515981
-0.809524,9,345.165876
1.071429,4,345.422424
1.071429,4,345.696926
-0.833333,8,346.279395
-0.880952,6,346.733685
1.142857,7,347.2351
1.071429,4,347.493411
-0.857143,7,348.024989
1.071429,4,348.28834
1.214286,10,348.981374
1.190476,9,349.583762
1.071429,4,349.808669
1.071429,4,350.053043
-0.857143,7,350.546611
1.071429,4,350.80492
1.333333,15,351.715711
1.071429,4,351.936149
-0.880952,6,352.349125
-0.904762,5,352.675252
-0.928571,4,352.951512
-0.809524,9,353.520107
-0.714286,13,354.333345
-0.857143,7,354.795144
-0.904762,5,355.128299
1.071429,4,355.348681
-0.785714,10,356.03692
-0.928571,4,356.309048
-0.785714,10,356.931798
-0.809524,9,357.506813
-0.857143,7,357.963164
-0.880952,6,358.348899
-0.928571,4,358.604235
1.071429,4,358.819634
-0.833333,8,359.328685
-0.880952,6,359.719637
-0.880952,6,360.100056
1.071429,4,360.316476
-0.809524,9,360.875054
1.190476,9,361.393011
-0.809524,9,361.947017
1.071429,4,362.153439
1.214286,10,362.765372
-0.928571,4,363.029376
-0.833333,8,363.531324
-0.833333,8,364.021013
1.166667,8,364.468846
1.071429,4,364.679965
-0.928571,4,364.953026
-0.714286,13,365.81221
-0.904762,5,366.15184
-0.833333,8,366.684497
-0.666667,15,367.621015
-0.904762,5,367.974591
-0.833333,8,368.598433
-0.904762,5,369.030314
-0.857143,7,369.49622
1.071429,4,369.71364
-0.857143,7,370.23805
-0.833333,8,370.761816
-0.857143,7,371.240535
-0.833333,8,371.805123
1.071429,4,372.033558
-0.809524,9,372.614593
-0.928571,4,372.884868
-0.928571,4,373.151163
1.071429,4,373.365627
1.214286,10,373.962648
1.071429,4,374.194003
-0.904762,5,374.530103
-0.857143,7,374.98204
-0.928571,4,375.248191
-0.809524,9,375.831069
1.071429,4,376.05148
1.190476,9,376.57821
-0.833333,8,377.120768
-0.857143,7,377.605472
-0.904762,5,377.943593
-0.880952,6,378.352435
-0.928571,4,378.622357
-0.857143,7,379.069031
-0.833333,8,379.663421
-0.809524,9,380.294255
-0.904762,5,380.633586
-0.880952,6,381.035534
-0.904762,5,381.356676
-0.904762,5,381.682802
-0.833333,8,382.249364
-0.785714,10,382.871328
1.071429,4,383.096697
-0.928571,4,383.369968
-0.761905,11,384.054048
-0.833333,8,384.580609
-0.857143,7,385.161566
1.095238,5,385.504185
-0.928571,4,385.827876
-0.880952,6,386.21188
1.071429,4,386.432288
1.214286,10,387.036047
-0.809524,9,387.624713
1.071429,4,387.845128
-0.880952,6,388.248074
-0.928571,4,388.514427
-0.880952,6,388.906924
-0.809524,9,389.52128
-0.904762,5,389.896936
-0.833333,8,390.465391
-0.880952,6,390.908208
-0.809524,9,391.603499
-0.857143,7,392.116716
-0.833333,8,392.732591
1.071429,4,392.991919
1.071429,4,393.255023
-0.857143,7,393.835473
-0.833333,8,394.416531
-0.785714,10,395.162755
-0.880952,6,395.61056
-0.880952,6,396.023473
1.071429,4,396.241232
-0.904762,5,396.56987
-0.904762,5,396.897026
-0.880952,6,397.30294
-0.785714,10,397.990325
-0.809524,9,398.546255
-0.857143,7,398.985081
-0.809524,9,399.556659
-0.857143,7,399.989872
-0.833333,8,400.497515
-0.738095,12,401.263023
-0.857143,7,401.716225
1.071429,4,401.936663
-0.809524,9,402.511777
1.071429,4,406.631237
1.071429,4,406.886993
1.071429,4,407.144292
-0.857143,7,407.679875
1.071429,4,407.941922
-0.928571,4,408.264373
1.071429,4,408.529613
1.071429,4,408.797868
-0.857143,7,409.30953
-0.785714,10,410.041657
-0.809524,9,410.641055
1.071429,4,410.863489
-0.880952,6,411.262577
-0.904762,5,411.588251
1.166667,8,412.048363
-0.928571,4,412.315678
1.142857,7,412.699051
1.071429,4,412.911482
1.214286,10,413.517593
-0.833333,8,414.06703
1.071429,4,414.318338
-0.928571,4,414.628524
1.214286,10,415.29478
-0.880952,6,415.757563
-0.880952,6,416.21831
1.071429,4,416.475026
-0.785714,10,417.238021
-0.833333,8,417.843434
1.142857,7,418.283486
-0.785714,10,418.973699
1.190476,9,419.541214
-0.904762,5,419.882307
-0.880952,6,420.305939
-0.880952,6,420.724822
-0.761905,11,421.483319
-0.809524,9,422.120248
1.071429,4,422.364569
1.071429,4,422.597945
-0.880952,6,423.020791
-0.833333,8,423.602234
1.214286,10,424.227574
1.071429,4,424.468071
1.071429,4,424.710958
1.071429,4,424.948295
-0.857143,7,425.459926
-0.809524,9,426.068718
-0.809524,9,426.60979
-0.880952,6,426.979776
-0.785714,10,427.621183
1.214286,10,428.297923
-0.928571,4,428.607097
-0.904762,5,428.956192
1.071429,4,429.168184
-0.809524,9,429.802489
-0.809524,9,430.477348
-0.928571,4,430.797049
1.071429,4,431.034469
1.071429,4,431.25188
-0.785714,10,431.907107
-0.809524,9,432.507479
-0.880952,6,432.88469
1.071429,4,433.097152
1.071429,4,433.316561
-0.904762,5,433.641666
1.071429,4,433.862113
1.071429,4,434.084035
-0.880952,6,434.484329
-0.785714,10,435.162506
1.214286,10,435.736075
1.071429,4,435.997952
-0.833333,8,436.567431
1.071429,4,436.816793
-0.904762,5,437.131722
1.071429,4,437.373697
-0.833333,8,437.90814
-0.880952,6,438.295078
-0.904762,5,438.615846
-0.785714,10,439.243407
-0.928571,4,439.496724
1.166667,8,439.966464
-0.880952,6,440.419054
-0.880952,6,440.858497
-0.833333,8,441.47903
-0.857143,7,441.99817
1.071429,4,442.269444
-0.880952,6,442.72424
-0.833333,8,443.328507
-0.833333,8,443.929947
1.071429,4,444.170304
-0.857143,7,444.653013
-0.833333,8,445.189514
-0.904762,5,445.513624
-0.928571,4,445.778917
-0.833333,8,446.285533
-0.833333,8,446.793385
1.071429,4,447.000828
1.071429,4,447.219272
-0.880952,6,447.605217
-0.928571,4,447.866542
-0.880952,6,448.251037
1.214286,10,448.826497
-0.904762,5,449.157617
-0.904762,5,449.474798
-0.928571,4,449.73669
-0.880952,6,450.111683
-0.880952,6,450.490655
1.071429,4,450.699679
1.071429,4,450.913609
-0.857143,7,451.361948
1.095238,5,451.636214
1.071429,4,451.848735
1.071429,4,452.054099
-0.928571,4,452.307958
1.071429,4,452.537346
-0.761905,11,453.217021
-0.857143,7,453.669787
-0.738095,12,454.436983
-0.880952,6,454.840897
-0.857143,7,455.320161
1.071429,4,455.553529
1.190476,9,456.105304
1.071429,4,456.332697
-0.809524,9,456.920124
-0.880952,6,457.333027
-0.809524,9,457.917346
1.071429,4,458.150719
1.166667,8,458.608469
1.071429,4,458.828935
1.214286,10,459.429247
-0.880952,6,459.825556
1.238095,11,460.513675
-0.833333,8,461.029849
-0.904762,5,461.346003
-0.761905,11,462.029176
1.071429,4,462.232838
-0.809524,9,462.797706
-0.857143,7,463.218272
1.071429,4,463.428402
1.071429,4,463.643725
-0.928571,4,463.895834
1.214286,10,464.466339
1.142857,7,464.86135
1.190476,9,465.377455
-0.880952,6,465.766448
1.071429,4,465.983834
-0.904762,5,466.334011
-0.880952,6,466.739578
-0.857143,7,467.167969
-0.833333,8,467.662616
-0.809524,9,468.238682
1.071429,4,468.46763
1.071429,4,468.693055
-0.904762,5,469.029128
1.071429,4,469.260042
-0.880952,6,469.668764
