#{"t_start": 1618261742.3596263, "env_id": null}
r,l,t
1.261905,12,33.40765
1.119048,6,33.53334
-0.714286,13,33.780653
1.214286,10,33.95419
-9.690476,14,34.204521
-0.666667,15,34.465823
-9.666667,15,34.713172
-0.904762,5,34.81689
-0.738095,12,35.035298
1.238095,11,35.240748
-9.690476,14,35.48709
-0.809524,9,35.654671
-0.761905,11,35.856102
1.166667,8,35.995537
1.095238,5,36.098275
-9.738095,12,36.294739
-0.880952,6,36.411456
-9.619048,17,36.70265
-0.666667,15,36.955006
1.309524,14,37.197876
-0.857143,7,37.33053
1.166667,8,37.471159
-0.666667,15,37.735453
-0.714286,13,37.963841
-9.761905,11,38.156328
-9.619048,17,38.429596
1.309524,14,38.673944
1.095238,5,38.775671
1.357143,16,39.051929
-9.690476,14,39.284684
1.333333,15,39.541203
1.309524,14,39.784525
-9.738095,12,39.980998
1.095238,5,40.08076
1.214286,10,40.256263
-0.690476,14,44.20669
1.261905,12,44.406189
-0.833333,8,44.56174
1.166667,8,44.70037
1.071429,4,44.779187
-0.809524,9,44.947737
1.190476,9,45.112428
-0.833333,8,45.269981
1.166667,8,45.412632
-0.761905,11,45.603553
-0.809524,9,45.764121
1.166667,8,45.912753
-0.761905,11,46.131374
-0.690476,14,46.370888
-9.761905,11,46.555394
-0.714286,13,46.775805
1.238095,11,46.97228
1.214286,10,47.153805
-0.738095,12,47.374213
1.214286,10,47.549744
1.333333,15,47.812051
-0.880952,6,47.938705
-9.690476,14,48.179071
1.166667,8,48.317691
-0.880952,6,48.4364
-0.666667,15,48.692714
1.095238,5,48.789454
1.261905,12,49.005879
1.190476,9,49.165449
-0.809524,9,49.331012
1.166667,8,49.469611
1.119048,6,49.580316
-0.738095,12,49.797764
1.261905,12,50.010166
-0.904762,5,50.121866
-0.880952,6,50.238554
1.190476,9,50.398127
1.285714,13,50.615572
-9.833333,8,50.752188
-0.761905,11,50.94367
1.285714,13,51.191038
-9.666667,15,51.440341
-0.809524,9,51.603903
1.166667,8,51.73954
-9.738095,12,51.941002
-0.904762,5,52.05071
1.214286,10,52.227263
-0.904762,5,52.326
1.214286,10,52.49951
-9.690476,14,52.734481
-9.642857,16,53.001796
-0.714286,13,53.240126
-9.690476,14,53.480448
-9.619048,17,53.798597
1.261905,12,54.005078
1.261905,12,54.228448
1.214286,10,54.423952
1.238095,11,54.621396
-0.785714,10,54.804906
1.309524,14,55.042272
1.238095,11,55.258721
-9.785714,10,55.42425
1.166667,8,55.559913
-0.714286,13,55.785285
1.095238,5,55.878036
-0.738095,12,56.094457
1.285714,13,56.322875
-9.690476,14,56.556222
-0.857143,7,56.685878
1.166667,8,56.825528
-9.785714,10,56.99008
1.095238,5,57.086826
-0.785714,10,57.293253
-0.904762,5,57.392985
-0.761905,11,57.580483
1.214286,10,57.754019
1.238095,11,57.93555
1.071429,4,58.01632
1.214286,10,58.203846
-0.833333,8,58.373397
1.142857,7,58.499027
-9.785714,10,58.667577
1.261905,12,58.884995
1.166667,8,59.0326
-0.761905,11,59.283929
-9.642857,16,59.551215
-0.761905,11,59.74772
1.380952,17,60.036916
1.190476,9,60.198484
1.142857,7,60.350086
-0.642857,16,60.630328
1.142857,7,60.760978
-9.714286,13,60.99635
-0.761905,11,61.201801
1.190476,9,61.373341
-0.857143,7,61.506015
1.190476,9,61.676559
1.166667,8,61.823138
1.095238,5,61.916894
-0.809524,9,62.083443
1.071429,4,62.163255
1.214286,10,62.338759
-0.690476,14,62.576153
-0.857143,7,62.70482
1.238095,11,62.898303
-0.785714,10,63.084806
1.261905,12,63.306222
1.309524,14,63.538592
1.261905,12,63.738345
1.119048,6,63.850045
-0.833333,8,63.999646
1.166667,8,64.1443
-9.714286,13,64.368659
1.190476,9,64.538208
1.238095,11,64.725733
1.071429,4,64.803525
1.142857,7,64.931175
-9.738095,12,65.134611
1.190476,9,65.328112
1.238095,11,65.526562
1.166667,8,65.67619
-0.785714,10,65.872636
-0.714286,13,66.110001
1.166667,8,66.260627
1.214286,10,66.440146
-0.761905,11,66.666843
-0.738095,12,66.887243
-0.857143,7,67.02889
-0.666667,15,67.30902
-9.809524,9,67.471574
1.119048,6,67.588263
-0.857143,7,67.721936
-0.761905,11,67.924388
1.095238,5,68.024121
-0.928571,4,68.111891
-9.738095,12,68.338282
-0.666667,15,68.619405
1.309524,14,68.857794
-9.761905,11,69.042274
-9.880952,6,69.152984
-9.690476,14,69.397352
1.142857,7,69.530995
-0.642857,16,69.8182
-0.595238,18,70.13336
-0.738095,12,70.364737
-0.785714,10,70.562209
1.214286,10,70.745719
-0.761905,11,70.956158
1.285714,13,71.193548
1.166667,8,71.34614
1.214286,10,71.535606
-9.761905,11,71.72739
1.309524,14,71.962643
-9.666667,15,72.219955
1.095238,5,72.325672
1.214286,10,72.509214
-9.547619,20,72.842291
-0.880952,6,72.965964
1.190476,9,73.124536
1.333333,15,73.386834
-0.666667,15,73.652126
1.357143,16,73.921406
-0.666667,15,74.184729
-0.857143,7,74.330341
-0.857143,7,74.470096
1.238095,11,74.672554
-0.904762,5,74.792232
-0.809524,9,74.974745
-0.833333,8,75.143294
-0.785714,10,75.34578
1.214286,10,75.538589
-9.761905,11,75.721077
-0.857143,7,75.860729
-0.904762,5,75.957473
-9.785714,10,76.126991
1.285714,13,76.371337
1.261905,12,76.593741
-0.857143,7,76.747361
-0.857143,7,76.901918
1.285714,13,77.135294
1.214286,10,77.333765
1.166667,8,77.484362
-0.738095,12,77.730701
1.190476,9,77.909254
1.142857,7,78.041898
-9.595238,18,78.348053
1.190476,9,78.504635
1.309524,14,78.747279
-0.714286,13,79.0016
1.285714,13,79.236969
1.214286,10,79.424469
1.142857,7,79.560104
-0.904762,5,79.664828
1.238095,11,79.857128
-9.714286,13,80.084491
-0.857143,7,80.222149
-0.880952,6,80.338809
-0.761905,11,80.561215
1.261905,12,80.83648
-0.833333,8,80.998054
-0.857143,7,81.140665
1.071429,4,81.233451
-0.880952,6,81.36008
-9.761905,11,85.178465
-0.714286,13,85.410744
1.166667,8,85.55135
-0.833333,8,85.699953
-0.809524,9,85.874286
-0.904762,5,85.975016
-0.761905,11,86.182491
-0.738095,12,86.404868
-9.619048,17,86.690107
-0.857143,7,86.839705
1.190476,9,87.01424
1.261905,12,87.248612
-9.714286,13,87.472016
-0.809524,9,87.63458
1.071429,4,87.711406
-9.738095,12,87.913832
-0.928571,4,88.002597
1.261905,12,88.225999
1.261905,12,88.46037
1.309524,14,88.711699
-0.690476,14,88.970009
1.357143,16,89.247572
-0.785714,10,89.446021
1.214286,10,89.625565
1.214286,10,89.807808
1.095238,5,89.903553
1.261905,12,90.108035
-0.690476,14,90.358366
-9.714286,13,90.595702
1.190476,9,90.752446
1.190476,9,90.911052
1.095238,5,91.009788
-0.904762,5,91.117471
-0.690476,14,91.387747
-9.738095,12,91.620127
-0.738095,12,91.845525
-0.666667,15,92.113827
1.166667,8,92.260427
1.214286,10,92.436935
1.142857,7,92.56659
1.333333,15,92.827889
-0.809524,9,92.993733
-9.714286,13,93.209184
1.238095,11,93.420593
1.214286,10,93.609115
-0.619048,17,93.906321
1.285714,13,94.117754
-0.809524,9,94.291262
-9.642857,16,94.558606
-9.714286,13,94.769042
1.166667,8,94.924625
-0.857143,7,95.051316
1.238095,11,95.258114
-0.785714,10,95.457607
1.309524,14,95.699933
1.119048,6,95.815631
1.238095,11,96.036032
1.285714,13,96.2724
1.261905,12,96.496801
-0.880952,6,96.615483
1.166667,8,96.755109
-9.761905,11,96.94099
-0.714286,13,97.177267
-0.833333,8,97.341826
1.261905,12,97.556224
1.357143,16,97.832488
-9.690476,14,98.068854
1.142857,7,98.192524
1.261905,12,98.42164
1.166667,8,98.568221
-0.809524,9,98.729083
-0.761905,11,98.94049
1.309524,14,99.188827
-0.761905,11,99.390318
1.214286,10,99.577786
1.166667,8,99.726415
1.285714,13,99.958767
-0.785714,10,100.149259
1.261905,12,100.358698
1.333333,15,100.625014
1.166667,8,100.77658
1.166667,8,100.928175
-0.714286,13,101.172522
1.214286,10,101.352069
1.238095,11,101.537546
-0.833333,8,101.690139
-9.785714,10,101.855711
1.142857,7,101.986345
1.261905,12,102.182477
1.214286,10,102.35206
-0.833333,8,102.492708
1.261905,12,102.697162
1.119048,6,102.807866
1.261905,12,103.004368
1.285714,13,103.223754
1.214286,10,103.405268
-9.714286,13,103.635653
1.285714,13,103.863077
1.119048,6,103.97674
-0.738095,12,104.178202
1.357143,16,104.454495
1.071429,4,104.539265
1.190476,9,104.753663
1.238095,11,104.943156
-0.857143,7,105.077827
-0.857143,7,105.220416
-9.595238,18,105.520629
1.333333,15,105.777924
1.309524,14,106.019279
1.214286,10,106.199795
1.190476,9,106.352387
1.238095,11,106.562825
-0.880952,6,106.677518
1.261905,12,106.888952
-0.785714,10,107.068501
1.238095,11,107.258963
1.214286,10,107.427512
1.142857,7,107.552208
-0.809524,9,107.725745
1.214286,10,107.899256
-0.857143,7,108.028904
-0.809524,9,108.1915
-0.880952,6,108.321138
-0.761905,11,108.520589
1.380952,17,108.808845
-0.785714,10,108.993354
1.261905,12,109.215765
1.285714,13,109.440131
-9.714286,13,109.682485
1.214286,10,109.858043
1.142857,7,109.985698
1.261905,12,110.182397
-0.690476,14,110.441691
1.380952,17,110.727926
-0.666667,15,111.007179
1.238095,11,111.206649
1.142857,7,111.357273
1.119048,6,111.492881
1.095238,5,111.604584
-0.928571,4,111.707307
1.285714,13,111.987558
1.190476,9,112.143167
1.238095,11,112.323847
-0.785714,10,112.516177
-0.690476,14,112.768693
1.261905,12,112.988133
1.261905,12,113.19717
-0.761905,11,113.404616
-0.833333,8,113.562217
1.261905,12,113.773928
-0.809524,9,113.936492
1.166667,8,114.074152
1.142857,7,114.194801
-0.857143,7,114.335426
1.142857,7,114.469068
1.119048,6,114.577777
-9.738095,12,114.781234
1.285714,13,115.038547
-9.761905,11,115.254967
1.166667,8,115.41853
-0.809524,9,115.583115
-0.761905,11,115.782589
-0.833333,8,115.947116
1.190476,9,116.132634
1.238095,11,116.336076
1.214286,10,116.519586
1.261905,12,116.732019
1.238095,11,116.927523
-0.928571,4,117.012296
-0.880952,6,117.139926
1.309524,14,117.390257
1.119048,6,117.496971
1.214286,10,117.677988
1.214286,10,117.861526
-9.714286,13,118.07393
-9.571429,19,118.390083
1.095238,5,118.48483
1.261905,12,118.70826
1.214286,10,118.897759
-0.880952,6,119.027406
1.261905,12,119.256792
1.142857,7,119.387437
1.261905,12,119.601019
-0.857143,7,119.736655
1.119048,6,119.868304
-0.761905,11,120.073782
1.285714,13,120.310833
-0.880952,6,120.425557
1.190476,9,120.587095
1.119048,6,120.706775
-0.785714,10,120.91921
-0.761905,11,121.158568
1.238095,11,121.384963
-0.785714,10,121.582433
1.119048,6,121.693457
1.261905,12,121.89096
1.261905,12,122.098377
-9.714286,13,122.323781
1.142857,7,122.457416
1.261905,12,126.477879
-0.738095,12,126.720738
-0.761905,11,126.931145
1.333333,15,127.218376
1.142857,7,127.368005
-0.761905,11,127.582912
-0.809524,9,127.763455
1.238095,11,127.958963
-0.761905,11,128.167406
-0.857143,7,128.308031
1.190476,9,128.48459
-0.904762,5,128.60126
1.142857,7,128.73691
1.333333,15,129.060029
-0.785714,10,129.24855
1.166667,8,129.405609
1.238095,11,129.627195
1.166667,8,129.776306
1.190476,9,129.948848
-0.833333,8,130.105425
1.261905,12,130.313898
-0.761905,11,130.533291
1.190476,9,130.702831
1.285714,13,130.946822
-0.785714,10,131.140457
1.261905,12,131.349998
1.142857,7,131.475154
1.214286,10,131.646877
1.119048,6,131.756606
-0.761905,11,131.975008
-0.738095,12,132.183469
1.190476,9,132.346038
-0.714286,13,132.595431
-9.738095,12,132.811883
1.285714,13,133.067446
-9.714286,13,133.292354
1.095238,5,133.395106
-0.666667,15,133.668347
-0.714286,13,133.911695
-9.595238,18,134.227941
1.142857,7,134.368511
1.261905,12,134.640312
-9.690476,14,134.909593
-0.714286,13,135.16092
1.309524,14,135.417664
-0.642857,16,135.688968
1.166667,8,135.843551
1.309524,14,136.080889
-0.761905,11,136.280357
1.166667,8,136.434942
1.119048,6,136.551659
-9.666667,15,136.796981
1.309524,14,137.036363
1.095238,5,137.134101
1.261905,12,137.349497
1.238095,11,137.535001
-9.809524,9,137.702553
-0.714286,13,137.956872
-9.738095,12,138.169317
1.285714,13,138.398264
1.238095,11,138.586787
1.214286,10,138.757331
-0.785714,10,138.961755
1.190476,9,139.145266
-0.690476,14,139.411555
1.166667,8,139.583126
-0.809524,9,139.753638
-0.880952,6,139.875313
-0.809524,9,140.042864
-9.714286,13,140.266281
1.095238,5,140.357055
-0.880952,6,140.47374
1.214286,10,140.666199
-9.738095,12,140.87863
1.190476,9,141.050171
1.214286,10,141.239691
-9.571429,19,141.561804
1.190476,9,141.717387
-0.761905,11,141.926855
-9.833333,8,142.069445
1.142857,7,142.193114
-9.738095,12,142.397571
1.309524,14,142.66685
1.380952,17,142.972033
-0.857143,7,143.116673
1.166667,8,143.261258
1.452381,20,143.637283
1.142857,7,143.762917
-9.714286,13,144.003274
1.166667,8,144.169828
1.333333,15,144.423099
1.142857,7,144.5458
1.166667,8,144.701384
-0.809524,9,144.869934
1.119048,6,144.983629
1.071429,4,145.067125
1.214286,10,145.261605
-0.833333,8,145.422174
-9.761905,11,145.615657
1.166667,8,145.759274
1.071429,4,145.841054
-0.761905,11,146.036561
-0.904762,5,146.144274
1.214286,10,146.3128
1.166667,8,146.450455
-9.761905,11,146.627951
1.095238,5,146.720732
1.166667,8,146.860329
-0.880952,6,146.976019
-0.642857,16,147.271264
-0.928571,4,147.369992
-0.880952,6,147.482664
1.285714,13,147.705071
1.238095,11,147.893566
-0.785714,10,148.089075
1.261905,12,148.303497
1.166667,8,148.453069
1.190476,9,148.615635
1.261905,12,148.841034
-0.738095,12,149.059478
1.238095,11,149.25293
-9.690476,14,149.483344
1.142857,7,149.610975
1.238095,11,149.808445
1.238095,11,149.995275
-9.666667,15,150.247582
1.261905,12,150.449067
-0.833333,8,150.60664
1.119048,6,150.721334
-0.761905,11,150.928752
-0.690476,14,151.172128
-0.809524,9,151.345637
1.238095,11,151.535132
-0.880952,6,151.665781
1.119048,6,151.778469
1.119048,6,151.888174
-0.833333,8,152.046725
1.238095,11,152.228269
1.095238,5,152.324273
1.166667,8,152.458943
-9.690476,14,152.690334
-0.738095,12,152.901756
1.357143,16,153.177209
1.238095,11,153.377672
-0.809524,9,153.542234
1.261905,12,153.747684
-9.833333,8,153.880336
1.261905,12,154.086776
-0.880952,6,154.203466
-0.738095,12,154.437838
-0.833333,8,154.588435
1.380952,17,154.902623
1.309524,14,155.146943
1.095238,5,155.24468
-0.785714,10,155.436197
-0.785714,10,155.617684
-0.857143,7,155.751325
1.190476,9,155.904947
1.190476,9,156.062493
-0.880952,6,156.186189
-0.833333,8,156.333768
-0.809524,9,156.497332
-0.857143,7,156.629976
1.238095,11,156.819497
-0.690476,14,157.067806
1.309524,14,157.315144
1.142857,7,157.440841
1.214286,10,157.622356
-0.857143,7,157.75599
1.238095,11,157.966402
-9.833333,8,158.110018
-0.785714,10,158.293557
1.095238,5,158.393538
-0.738095,12,158.606996
1.190476,9,158.767566
1.190476,9,158.949088
-9.809524,9,159.109652
-0.785714,10,159.305134
1.214286,10,159.481629
-0.809524,9,159.653199
1.285714,13,159.885575
-0.690476,14,160.149842
1.214286,10,160.331383
-0.690476,14,160.620583
1.261905,12,160.878893
-0.785714,10,161.074401
1.142857,7,161.223006
1.190476,9,161.415459
1.095238,5,161.535172
-0.880952,6,161.658835
-9.761905,11,161.868279
1.142857,7,161.996903
1.190476,9,162.175455
1.261905,12,162.40182
1.309524,14,162.654173
-0.857143,7,162.786817
1.214286,10,162.961324
1.357143,16,163.25457
1.261905,12,163.45902
1.166667,8,163.602608
-9.809524,9,163.754236
1.142857,7,163.887875
1.238095,11,164.072382
1.214286,10,167.734953
1.238095,11,167.928436
-0.738095,12,168.142863
-0.809524,9,168.305429
-0.904762,5,168.410122
1.285714,13,168.629536
1.166667,8,168.772154
1.333333,15,169.038471
1.238095,11,169.227963
-0.809524,9,169.40449
1.285714,13,169.627865
-0.761905,11,169.840297
-0.761905,11,170.040761
-0.833333,8,170.182388
1.261905,12,170.390854
-0.833333,8,170.536462
-0.880952,6,170.655146
1.166667,8,170.792779
-0.833333,8,170.951327
1.214286,10,171.141258
-0.761905,11,171.339728
1.261905,12,171.575099
-0.809524,9,171.736665
-0.880952,6,171.853381
-0.761905,11,172.052819
1.214286,10,172.23633
-0.928571,4,172.327114
1.238095,11,172.521592
-0.880952,6,172.640279
1.238095,11,172.83074
1.190476,9,173.005322
1.190476,9,173.193819
1.166667,8,173.34741
1.166667,8,173.509009
1.166667,8,173.665714
1.214286,10,173.840247
1.190476,9,174.002826
1.285714,13,174.219234
-0.714286,13,174.473525
-0.833333,8,174.63709
-9.666667,15,174.914347
1.238095,11,175.123814
-0.833333,8,175.293954
-0.785714,10,175.495414
1.142857,7,175.639056
-0.880952,6,175.763697
1.214286,10,175.958205
-0.738095,12,176.167646
-0.809524,9,176.326901
-0.761905,11,176.54429
1.309524,14,176.804595
1.142857,7,176.942226
1.238095,11,177.150697
1.238095,11,177.364126
1.190476,9,177.53964
1.238095,11,177.739095
-0.928571,4,177.825894
1.190476,9,177.984439
-0.738095,12,178.196871
1.142857,7,178.335528
1.309524,14,178.583867
1.119048,6,178.70651
-0.714286,13,178.950857
1.285714,13,179.176252
1.190476,9,179.338817
1.380952,17,179.652977
1.119048,6,179.773656
1.238095,11,179.987084
-0.714286,13,180.251377
1.190476,9,180.44187
-0.714286,13,180.690204
1.119048,6,180.806922
-0.690476,14,181.097118
-0.761905,11,181.324516
1.119048,6,181.440228
1.285714,13,181.671607
1.309524,14,181.912943
1.261905,12,182.135339
-0.714286,13,182.376694
1.142857,7,182.506378
-0.785714,10,182.696839
1.238095,11,182.890348
1.333333,15,183.151639
-0.880952,6,183.274293
-0.857143,7,183.426885
-0.761905,11,183.620368
1.214286,10,183.815872
-0.904762,5,183.917573
-0.904762,5,184.017307
1.142857,7,184.137984
1.357143,16,184.404272
-0.714286,13,184.643632
1.190476,9,184.798218
1.238095,11,184.992728
-9.571429,19,185.342762
1.214286,10,185.543253
-9.642857,16,185.83944
1.214286,10,186.020975
1.238095,11,186.218421
1.095238,5,186.324139
-9.666667,15,186.602395
1.095238,5,186.714098
1.119048,6,186.852725
-0.690476,14,187.118026
1.142857,7,187.252682
1.309524,14,187.495244
1.095238,5,187.591978
-0.833333,8,187.776483
1.261905,12,188.017857
-0.690476,14,188.261214
1.142857,7,188.383856
-0.857143,7,188.51952
1.285714,13,188.738271
1.119048,6,188.849939
1.119048,6,188.962005
-0.714286,13,189.192417
-0.738095,12,189.409857
1.238095,11,189.608304
1.166667,8,189.750097
1.238095,11,189.947575
1.214286,10,190.131086
-9.785714,10,190.30478
-0.833333,8,190.451382
1.166667,8,190.609958
1.095238,5,190.708721
-9.785714,10,190.885223
-0.880952,6,191.001936
1.190476,9,191.164506
1.333333,15,191.417798
-0.833333,8,191.566401
1.261905,12,191.766866
1.166667,8,191.919485
-0.785714,10,192.100003
-0.904762,5,192.19871
1.071429,4,192.2775
1.238095,11,192.468987
1.190476,9,192.631909
1.238095,11,192.839344
-0.833333,8,193.003896
1.214286,10,193.191413
1.190476,9,193.42077
1.119048,6,193.606275
1.190476,9,193.770864
-0.785714,10,193.966313
1.261905,12,194.19373
1.190476,9,194.361257
1.142857,7,194.562718
-0.809524,9,194.766173
1.142857,7,194.893831
-9.571429,19,195.209988
-0.880952,6,195.329667
1.357143,16,195.609916
-0.857143,7,195.753533
-0.809524,9,195.921117
1.285714,13,196.153493
-0.833333,8,196.302065
1.142857,7,196.441725
1.095238,5,196.547412
-0.785714,10,196.800732
-9.761905,11,197.013165
1.261905,12,197.224626
-0.833333,8,197.381208
1.166667,8,197.532801
1.071429,4,197.623532
1.142857,7,197.758173
-9.595238,18,198.072305
1.095238,5,198.173068
1.071429,4,198.263793
1.261905,12,198.494176
1.190476,9,198.663091
1.261905,12,198.889467
-9.595238,18,199.187325
-0.833333,8,199.339918
1.214286,10,199.516803
1.285714,13,199.739238
-0.809524,9,199.908783
-0.761905,11,200.103246
1.142857,7,200.251872
1.166667,8,200.392524
1.190476,9,200.55106
-0.809524,9,200.716648
1.142857,7,200.847299
1.214286,10,201.023796
1.261905,12,201.272132
-9.619048,17,201.546401
1.309524,14,201.789778
-0.785714,10,201.980273
1.166667,8,202.118868
-0.690476,14,202.357231
1.214286,10,202.547724
1.309524,14,202.800076
1.166667,8,202.953665
-0.785714,10,203.137177
1.261905,12,203.366532
-9.785714,10,203.534084
1.119048,6,203.646797
1.238095,11,203.850275
-0.714286,13,204.097577
1.190476,9,204.266126
-0.928571,4,204.355886
-0.714286,13,204.607213
-0.857143,7,204.7628
1.261905,12,204.972238
1.261905,12,205.185698
1.333333,15,205.455944
1.309524,14,205.707303
-0.833333,8,205.857899
1.190476,9,206.030434
1.238095,11,209.848292
1.285714,13,210.061194
-0.880952,6,210.179877
1.214286,10,210.345434
1.142857,7,210.472127
1.214286,10,210.64663
1.190476,9,210.817173
1.261905,12,211.019631
1.095238,5,211.120362
1.214286,10,211.315841
1.285714,13,211.550212
1.285714,13,211.767631
-0.904762,5,211.868374
-9.690476,14,212.08578
1.166667,8,212.223412
1.285714,13,212.435843
1.119048,6,212.542561
-9.785714,10,212.706125
1.166667,8,212.84675
1.119048,6,212.958422
1.119048,6,213.075132
1.238095,11,213.263605
1.119048,6,213.374338
1.166667,8,213.522912
1.142857,7,213.649573
-0.904762,5,213.751301
1.214286,10,213.923501
1.214286,10,214.095042
-0.785714,10,214.274562
1.095238,5,214.395241
-0.809524,9,214.570344
-0.928571,4,214.656144
1.119048,6,214.775817
1.190476,9,214.937392
1.285714,13,215.156614
1.095238,5,215.267319
-0.880952,6,215.38999
1.238095,11,215.576519
-0.785714,10,215.761997
-0.714286,13,215.996368
1.071429,4,216.076182
1.333333,15,216.331472
1.214286,10,216.509027
-0.761905,11,216.717441
1.190476,9,216.878012
-0.690476,14,217.135323
1.285714,13,217.386217
1.285714,13,217.622583
-0.880952,6,217.740273
1.309524,14,217.992113
-0.738095,12,218.198554
1.238095,11,218.397023
-0.761905,11,218.602473
-9.738095,12,218.807925
1.190476,9,218.969571
-0.785714,10,219.148421
1.166667,8,219.301504
1.333333,15,219.553828
-0.785714,10,219.732351
1.214286,10,219.927341
1.142857,7,220.053509
1.190476,9,220.209094
-0.738095,12,220.432009
1.119048,6,220.546715
1.142857,7,220.684364
-0.761905,11,220.885308
1.238095,11,221.093258
-0.809524,9,221.268818
1.190476,9,221.429198
1.190476,9,221.592658
1.142857,7,221.718349
1.357143,16,221.988669
1.190476,9,222.14824
1.119048,6,222.274906
-0.738095,12,222.505289
1.166667,8,222.652867
-9.833333,8,222.799487
-0.833333,8,222.961063
1.309524,14,223.20542
1.071429,4,223.291667
-0.714286,13,223.53106
1.190476,9,223.748073
1.166667,8,223.939607
1.214286,10,224.133131
1.238095,11,224.359484
1.071429,4,224.449271
1.119048,6,224.567955
1.333333,15,224.837208
-0.809524,9,225.006316
1.261905,12,225.22171
-9.714286,13,225.437643
-0.857143,7,225.573309
1.166667,8,225.723903
-9.690476,14,225.957254
1.214286,10,226.130817
-9.642857,16,226.421014
1.166667,8,226.597302
1.214286,10,226.78577
-0.714286,13,227.024161
-0.880952,6,227.147802
-0.761905,11,227.346478
1.142857,7,227.473162
1.214286,10,227.679585
1.095238,5,227.783314
-0.666667,15,228.067581
1.238095,11,228.269503
1.214286,10,228.443036
1.119048,6,228.557737
-0.761905,11,228.765173
1.309524,14,229.003539
-0.738095,12,229.222462
1.119048,6,229.352142
1.142857,7,229.489451
-9.666667,15,229.755738
