#{"t_start": 1618298544.381495, "env_id": null}
r,l,t
-0.714286,13,262.929741
-0.785714,10,263.510176
-0.904762,5,263.818436
1.119048,6,264.127636
1.166667,8,264.540528
-0.857143,7,264.944412
-0.714286,13,265.687449
1.071429,4,265.884917
1.071429,4,266.081385
-0.880952,6,266.433444
-0.833333,8,266.897194
-0.880952,6,267.254205
1.071429,4,267.460482
-0.857143,7,267.868386
-0.809524,9,268.389985
-0.880952,6,268.742038
-0.857143,7,269.14695
-0.833333,8,269.611702
-0.904762,5,269.897933
1.071429,4,270.094405
-0.928571,4,270.337751
1.071429,4,270.530234
-0.904762,5,270.828433
-0.904762,5,271.122643
1.071429,4,271.329088
1.071429,4,271.544509
-0.928571,4,271.783867
-0.904762,5,272.082069
1.071429,4,272.277539
-0.833333,8,272.742291
-0.880952,6,273.09634
-0.809524,9,273.625947
-0.809524,9,274.119591
1.142857,7,274.475634
1.071429,4,274.67313
-0.880952,6,275.03214
-0.928571,4,275.277479
-0.928571,4,275.531796
-0.809524,9,276.048408
-0.809524,9,276.559063
-0.880952,6,276.911092
-0.833333,8,277.410748
-0.880952,6,277.769783
-0.833333,8,278.215585
1.071429,4,278.427017
-0.666667,15,279.260777
-0.857143,7,279.670676
-0.857143,7,280.088553
-0.880952,6,280.445594
1.142857,7,280.809616
1.071429,4,281.005091
-0.857143,7,281.417981
1.190476,9,281.897695
1.071429,4,282.095162
1.142857,7,282.465169
-0.738095,12,283.172294
-0.666667,15,283.950178
-0.809524,9,284.458819
-0.833333,8,284.927882
-0.880952,6,285.280898
-0.809524,9,285.794546
-0.809524,9,286.305176
1.071429,4,286.507602
-0.785714,10,287.04857
-0.904762,5,287.338814
-0.833333,8,287.812549
-0.809524,9,288.312201
1.095238,5,288.564508
1.071429,4,288.755983
-0.857143,7,289.194805
-0.880952,6,289.561848
-0.880952,6,289.917864
1.071429,4,290.116328
1.071429,4,290.317815
-0.928571,4,290.557176
1.071429,4,290.748629
1.142857,7,291.123622
1.071429,4,291.327075
-0.928571,4,291.570975
1.071429,4,291.760467
1.071429,4,291.957935
-0.809524,9,292.484519
1.095238,5,292.742799
-0.833333,8,293.215834
-0.880952,6,293.55991
-0.785714,10,294.133369
-0.928571,4,294.375718
1.071429,4,294.575208
1.142857,7,294.944191
1.071429,4,295.151633
1.071429,4,295.351097
-0.880952,6,295.704149
-0.928571,4,295.942529
-0.857143,7,296.341436
1.071429,4,296.533947
-0.857143,7,296.941823
-0.833333,8,297.416548
-0.880952,6,297.762619
-0.833333,8,298.215401
-0.880952,6,298.579425
-0.880952,6,298.946441
-0.904762,5,299.254636
-0.880952,6,299.604257
1.071429,4,299.79847
-0.880952,6,300.141581
1.238095,11,300.745521
1.071429,4,300.966925
-0.880952,6,301.336931
1.071429,4,301.531587
1.071429,4,301.725092
-0.833333,8,302.173807
-0.928571,4,302.415159
-0.833333,8,302.87595
-0.880952,6,303.25593
1.071429,4,303.458357
1.071429,4,303.65586
1.071429,4,303.861274
1.071429,4,304.047801
1.071429,4,304.247239
-0.880952,6,304.605275
-0.785714,10,305.18771
-0.880952,6,305.538779
-0.928571,4,305.776162
1.071429,4,305.966617
1.071429,4,306.163074
-0.809524,9,306.679688
1.190476,9,307.155376
-0.761905,11,307.777073
1.214286,10,308.308868
-0.880952,6,308.665894
1.071429,4,308.859395
-0.857143,7,309.271285
-0.809524,9,309.803859
-0.904762,5,310.108039
-0.833333,8,310.56478
1.166667,8,310.978697
-0.833333,8,311.46237
1.071429,4,311.675968
-0.880952,6,312.019082
1.071429,4,312.212529
1.166667,8,312.622427
-0.833333,8,313.132059
-0.857143,7,313.670613
-0.857143,7,314.215149
-0.904762,5,314.565208
-0.809524,9,315.082817
1.071429,4,315.283278
-0.809524,9,315.80388
-0.928571,4,316.035258
-0.809524,9,316.576803
1.166667,8,317.001691
-0.809524,9,317.5083
1.142857,7,317.868333
-0.809524,9,318.4019
1.166667,8,318.828753
-0.833333,8,319.289974
-0.880952,6,319.645021
1.214286,10,320.18402
1.071429,4,320.386504
-0.833333,8,320.854245
-0.880952,6,321.227252
1.071429,4,321.425684
-0.880952,6,321.781728
-0.857143,7,322.184645
1.071429,4,322.397108
1.071429,4,322.607509
-0.857143,7,323.008671
-0.904762,5,323.307865
-0.857143,7,323.717364
-0.857143,7,324.111312
1.071429,4,324.307326
1.071429,4,324.504797
-0.880952,6,324.852889
1.142857,7,325.208904
1.071429,4,325.410364
-0.857143,7,325.821286
-0.833333,8,326.286012
-0.857143,7,326.699926
-0.880952,6,327.059931
-0.785714,10,327.631395
-0.809524,9,328.150002
-0.880952,6,328.505082
-0.833333,8,328.969801
-0.833333,8,329.443527
-0.857143,7,329.849436
-0.857143,7,330.239388
-0.809524,9,330.756513
1.071429,4,330.951987
1.071429,4,331.152449
-0.857143,7,331.593264
-0.857143,7,331.998547
-0.857143,7,332.406479
1.214286,10,332.935063
1.190476,9,333.413862
-0.857143,7,333.825741
-0.928571,4,334.065098
-0.928571,4,334.318417
-0.880952,6,334.664107
-0.809524,9,335.185698
1.071429,4,335.381173
-0.880952,6,335.743201
-0.880952,6,336.091265
1.071429,4,336.296714
-0.833333,8,336.770441
1.071429,4,336.976886
-0.809524,9,337.495493
-0.928571,4,337.736873
-0.833333,8,338.195611
-0.833333,8,338.650389
-0.857143,7,339.043334
1.142857,7,339.401372
-0.809524,9,339.920232
-0.928571,4,340.166543
1.071429,4,340.380995
-0.904762,5,340.6762
1.214286,10,341.202783
1.142857,7,341.559829
1.071429,4,341.776218
1.142857,7,342.147251
-0.785714,10,342.720708
-0.785714,10,343.297131
-0.880952,6,343.654203
1.071429,4,343.85267
-0.833333,8,344.31742
1.071429,4,344.509872
-0.833333,8,344.973942
-0.880952,6,345.32799
1.071429,4,345.519475
-0.857143,7,345.92339
-0.833333,8,346.370189
-0.880952,6,346.718254
-0.833333,8,347.197968
1.071429,4,347.40344
-9.738095,12,348.026099
-0.857143,7,348.429013
1.071429,4,348.619529
-0.904762,5,348.914707
1.071429,4,349.122152
-0.809524,9,349.64675
1.071429,4,349.841219
1.071429,4,350.0457
1.071429,4,350.238152
-0.857143,7,350.639102
-0.809524,9,351.205555
-0.857143,7,351.616356
-0.785714,10,352.181239
-0.880952,6,352.536254
-0.833333,8,352.993059
1.142857,7,353.361039
-0.857143,7,353.767945
-0.833333,8,354.227266
-0.857143,7,354.62622
1.071429,4,354.825688
-0.785714,10,355.384184
-0.761905,11,355.999549
-0.880952,6,356.350606
1.166667,8,360.188917
1.142857,7,360.547985
-0.785714,10,361.130454
-0.857143,7,361.550632
-0.809524,9,362.0573
1.309524,14,362.77551
-0.880952,6,363.12557
-0.928571,4,363.388892
-0.880952,6,363.73796
-0.880952,6,364.094439
-0.785714,10,364.671882
-0.880952,6,365.021944
-0.857143,7,365.440331
1.071429,4,365.640793
-0.833333,8,366.107709
-0.857143,7,366.510596
-0.928571,4,366.757964
-0.928571,4,367.010265
1.166667,8,367.434115
-0.809524,9,367.943772
1.071429,4,368.146201
-0.928571,4,368.384561
-0.928571,4,368.623918
-0.904762,5,368.922116
-0.857143,7,369.328061
-0.809524,9,369.853648
-0.857143,7,370.265426
-0.809524,9,370.78649
-0.857143,7,371.205364
-0.833333,8,371.673139
-0.857143,7,372.072035
1.071429,4,372.287457
-0.857143,7,372.685387
1.071429,4,372.873881
-0.857143,7,373.280788
-0.809524,9,373.815378
-0.928571,4,374.048724
1.071429,4,374.235223
-0.880952,6,374.582293
-0.857143,7,374.990195
-0.904762,5,375.301359
1.071429,4,375.496834
-0.857143,7,375.914711
1.071429,4,376.097221
-0.833333,8,376.559991
-0.833333,8,377.030713
-0.904762,5,377.331905
-0.833333,8,377.795658
1.166667,8,378.206553
-0.904762,5,378.495792
-0.738095,12,379.207865
-0.833333,8,379.67062
-0.785714,10,380.244079
-0.809524,9,380.766677
-0.928571,4,381.007031
1.071429,4,381.209486
-0.880952,6,381.562537
-0.904762,5,381.862731
-0.809524,9,382.363898
-0.928571,4,382.602223
-0.833333,8,383.081934
1.142857,7,383.451966
-0.833333,8,383.935642
-0.809524,9,384.442281
-0.857143,7,384.848222
1.142857,7,385.222212
1.071429,4,385.418031
-0.809524,9,385.937609
1.190476,9,386.407487
-0.928571,4,386.657815
1.071429,4,386.851295
1.142857,7,387.214319
-0.833333,8,387.674113
-0.857143,7,388.091965
-0.785714,10,388.661432
1.119048,6,388.966612
-0.880952,6,389.33562
-0.880952,6,389.685679
-0.809524,9,390.197305
-0.880952,6,390.545403
-0.857143,7,390.956266
-0.809524,9,391.485843
1.071429,4,391.68431
-0.880952,6,392.044374
1.071429,4,392.237823
-9.761905,11,392.818264
1.071429,4,393.019722
1.071429,4,393.216194
-0.857143,7,393.624607
1.071429,4,393.818121
1.071429,4,394.015557
1.166667,8,394.441442
-0.809524,9,394.99692
-0.833333,8,395.493946
-0.809524,9,396.011586
1.142857,7,396.365625
1.071429,4,396.566066
-0.928571,4,396.816393
-0.809524,9,397.341981
1.166667,8,397.751907
1.071429,4,397.957327
-0.857143,7,398.351269
1.214286,10,398.883838
-0.904762,5,399.175056
1.071429,4,399.371528
1.166667,8,399.786413
-0.857143,7,400.184344
-0.809524,9,400.705103
-0.880952,6,401.063709
1.071429,4,401.25719
-0.857143,7,401.666121
1.071429,4,401.876526
-0.880952,6,402.222596
-0.857143,7,402.624545
-0.880952,6,402.979562
-0.833333,8,403.457278
-0.928571,4,403.711596
-0.880952,6,404.046695
1.071429,4,404.243167
-0.809524,9,404.779757
-0.880952,6,405.129814
-0.880952,6,405.479874
-0.904762,5,405.796025
1.238095,11,406.379457
-0.785714,10,406.97386
-0.857143,7,407.387748
-0.904762,5,407.679963
-0.880952,6,408.038447
1.071429,4,408.22591
-0.857143,7,408.620849
-0.833333,8,409.107542
-0.928571,4,409.349891
-0.833333,8,409.833592
-0.880952,6,410.18764
-0.833333,8,410.63952
-0.928571,4,410.882892
1.071429,4,411.080362
-0.809524,9,411.617899
