#{"t_start": 1618262887.9254274, "env_id": null}
r,l,t
-0.904762,5,436.237465
-0.880952,6,436.611221
1.166667,8,437.045268
1.214286,10,437.595391
-0.833333,8,438.101846
-0.738095,12,438.823977
-0.833333,8,439.324699
-0.880952,6,439.708613
1.071429,4,439.917088
-0.857143,7,440.342917
-0.857143,7,440.770557
-0.738095,12,441.496053
-0.880952,6,441.874553
-0.880952,6,442.239945
-0.833333,8,442.720254
-0.904762,5,443.0294
1.071429,4,443.242642
1.071429,4,443.445826
-0.714286,13,444.236126
-0.904762,5,444.547329
-0.880952,6,444.935282
-0.880952,6,445.305807
-0.833333,8,445.785358
-0.857143,7,446.209258
-0.880952,6,446.567324
-0.857143,7,447.001573
-0.761905,11,447.656145
-0.880952,6,448.037096
-0.928571,4,448.294441
-0.785714,10,448.879521
-0.785714,10,449.516816
-0.880952,6,449.891813
-0.928571,4,450.152612
-0.857143,7,450.584443
-0.785714,10,451.176028
-0.809524,9,451.717644
-0.785714,10,452.331825
-0.857143,7,452.755286
-0.880952,6,453.136792
-0.880952,6,453.518843
-0.761905,11,454.176775
1.071429,4,454.378209
-0.880952,6,454.746732
-0.880952,6,455.121542
-0.880952,6,455.487563
-0.880952,6,455.855576
-0.833333,8,456.347787
-0.928571,4,456.597814
-0.809524,9,457.152828
-0.857143,7,457.580684
-0.928571,4,457.839037
-0.880952,6,458.209727
-0.928571,4,458.468003
-0.880952,6,458.83303
-0.880952,6,459.211018
-0.833333,8,459.704027
-0.857143,7,460.125832
-0.928571,4,460.38115
-0.857143,7,460.810034
-0.833333,8,461.282871
-0.928571,4,461.532626
-0.880952,6,461.899776
-0.880952,6,462.284312
-0.928571,4,462.535668
1.214286,10,463.082799
1.071429,4,463.285449
-0.880952,6,463.651987
-0.928571,4,463.908331
-0.928571,4,464.154671
-0.833333,8,464.63084
-0.857143,7,465.05525
-0.928571,4,465.302589
-0.785714,10,465.910147
-0.880952,6,466.278019
-0.785714,10,466.881886
-0.857143,7,467.298339
-0.833333,8,467.793597
-0.880952,6,468.175313
-0.833333,8,468.660024
-0.833333,8,469.148725
-0.857143,7,469.591725
-0.857143,7,470.027561
-0.904762,5,470.336702
-0.880952,6,470.713738
-0.880952,6,471.070486
-0.833333,8,471.545214
-0.857143,7,471.970157
-0.833333,8,472.461571
-0.904762,5,472.785403
-0.904762,5,473.105546
-0.880952,6,473.493508
1.190476,9,473.995547
-0.857143,7,474.436836
-0.809524,9,474.972375
-0.761905,11,475.613686
-0.785714,10,476.219683
-0.738095,12,476.930325
-0.880952,6,477.2974
-0.880952,6,477.659475
-0.880952,6,478.034441
-0.809524,9,478.574623
1.071429,4,478.778084
-0.880952,6,479.150782
-0.809524,9,479.693342
-0.809524,9,480.23945
-0.880952,6,480.608877
-0.880952,6,480.987836
-0.857143,7,481.409707
-0.928571,4,481.661094
-0.880952,6,482.038674
-0.928571,4,482.290365
1.071429,4,482.499303
-0.857143,7,482.938502
-0.904762,5,483.250215
-0.880952,6,483.63422
-0.880952,6,484.009186
-0.904762,5,484.3331
-0.904762,5,484.64082
-0.880952,6,485.04112
-0.880952,6,485.405946
-0.857143,7,485.834798
-0.714286,13,486.604356
-0.809524,9,487.188787
-0.857143,7,487.613653
-0.928571,4,487.868033
1.190476,9,488.380939
-0.619048,17,489.371391
-0.833333,8,489.863579
-0.928571,4,490.1229
-0.928571,4,490.374202
1.190476,9,490.864892
-0.880952,6,491.254963
-0.785714,10,491.865248
-0.928571,4,492.124578
-0.880952,6,492.502573
-0.880952,6,492.871197
-0.928571,4,493.134467
-0.928571,4,493.39888
-0.809524,9,493.931894
-0.904762,5,494.252002
-0.857143,7,494.713768
-0.761905,11,495.39723
-0.928571,4,495.652138
-0.785714,10,496.317333
-0.833333,8,496.796688
-0.857143,7,497.230429
-0.904762,5,497.547581
-0.904762,5,497.868754
-0.880952,6,498.265692
-0.880952,6,498.62274
-0.928571,4,498.888022
1.166667,8,499.334311
-0.880952,6,499.712114
-0.880952,6,500.086547
-0.880952,6,500.459901
-0.928571,4,500.713588
-0.857143,7,501.139448
-0.880952,6,501.507033
-0.880952,6,501.900493
-0.880952,6,502.26431
-0.928571,4,502.510684
-0.809524,9,503.058217
-0.857143,7,503.481592
-0.880952,6,503.859797
-0.857143,7,504.294641
-0.928571,4,504.543003
-0.833333,8,505.064683
1.166667,8,505.67457
-0.880952,6,506.042813
-0.880952,6,506.419404
-0.904762,5,506.739553
-0.880952,6,507.11004
-0.809524,9,507.659604
-0.904762,5,507.988753
-0.904762,5,508.305908
-0.880952,6,508.670105
-0.880952,6,509.050088
-0.857143,7,509.468997
1.190476,9,509.967351
-0.880952,6,510.3264
-0.785714,10,510.917708
-0.880952,6,511.291708
-0.880952,6,511.665905
-0.880952,6,512.04178
-0.833333,8,512.522272
-0.880952,6,512.887301
-0.857143,7,513.308767
-0.785714,10,513.908871
-0.880952,6,514.273925
-0.928571,4,514.518271
-0.928571,4,514.770595
-0.880952,6,515.14363
1.166667,8,515.591736
-0.833333,8,516.12132
-0.833333,8,516.591941
-0.857143,7,517.013814
-0.833333,8,517.502505
-0.857143,7,517.936405
-0.928571,4,518.194688
-0.928571,4,518.455037
-0.833333,8,518.941709
-0.833333,8,519.428978
-0.904762,5,519.75462
-0.904762,5,520.074003
-0.880952,6,520.451284
-0.880952,6,520.820294
-0.880952,6,521.188435
-0.809524,9,521.732432
1.190476,9,522.236099
-0.857143,7,522.662729
-0.857143,7,523.09216
-0.904762,5,523.402531
-0.880952,6,523.773969
-0.928571,4,524.03325
-0.857143,7,524.464132
-0.880952,6,524.830778
-0.880952,6,525.197329
-0.928571,4,525.506517
-0.857143,7,525.934054
-0.928571,4,526.20188
-0.928571,4,526.460182
-0.785714,10,527.058207
-0.833333,8,527.571047
1.071429,4,527.803426
-0.833333,8,528.282159
-0.928571,4,528.533107
-0.880952,6,528.910202
-0.761905,11,529.571167
-0.880952,6,529.934226
-0.785714,10,530.611555
-0.928571,4,530.87631
-0.904762,5,531.195456
-0.833333,8,531.682153
-0.904762,5,531.986792
-0.880952,6,532.369777
-0.880952,6,532.799579
-0.833333,8,533.334149
-0.857143,7,533.786445
-0.833333,8,534.285083
-0.833333,8,534.789735
-0.833333,8,535.286623
-0.833333,8,535.788291
-0.880952,6,536.184232
-0.809524,9,536.754516
-0.928571,4,537.024815
-0.880952,6,537.388841
-0.904762,5,537.747884
-0.880952,6,538.234528
-0.857143,7,538.713203
-0.857143,7,539.179966
-0.833333,8,539.670219
-0.880952,6,540.072685
-0.857143,7,540.488578
-0.880952,6,540.840198
-0.857143,7,541.273536
-0.928571,4,541.527252
-0.857143,7,541.974083
-0.880952,6,542.345063
-0.857143,7,542.783731
-0.833333,8,543.369197
-0.785714,10,543.971639
1.238095,11,544.573439
-0.880952,6,544.929936
-0.928571,4,545.171937
-0.857143,7,545.57445
-0.880952,6,545.978621
-0.809524,9,546.547171
-0.904762,5,546.871301
-0.928571,4,547.145551
-0.928571,4,547.400869
-0.833333,8,547.915839
-0.880952,6,548.307762
-0.904762,5,548.612946
-0.833333,8,549.116166
1.071429,4,549.331189
-0.904762,5,549.637418
-0.880952,6,550.050851
-0.880952,6,550.445799
-0.880952,6,550.839709
-0.857143,7,551.401182
-0.833333,8,551.936264
-0.880952,6,552.44092
-0.928571,4,552.691289
-0.809524,9,553.267221
-0.928571,4,553.535502
-0.785714,10,554.165846
-0.880952,6,554.611591
-0.904762,5,555.080306
-0.857143,7,555.515167
-0.880952,6,555.883227
-0.880952,6,556.260217
-0.761905,11,556.904492
-0.857143,7,557.33451
-0.928571,4,557.600825
-0.904762,5,557.931927
-0.857143,7,558.367791
-0.857143,7,558.795142
-0.904762,5,559.102324
1.071429,4,559.330801
-0.809524,9,559.931214
-0.833333,8,560.43287
-0.857143,7,560.866709
-0.857143,7,561.294567
-0.880952,6,561.694497
-0.880952,6,562.055531
-0.880952,6,562.482391
-0.809524,9,563.030956
-0.809524,9,563.593419
-0.833333,8,564.076137
-0.880952,6,564.517946
-0.928571,4,564.776256
-0.928571,4,565.037558
-0.880952,6,565.427515
-0.880952,6,565.789574
-0.857143,7,566.197455
-0.880952,6,566.560316
-0.880952,6,566.935338
-0.928571,4,567.190631
-0.809524,9,567.754123
-0.833333,8,568.233871
-0.761905,11,568.891271
-0.857143,7,569.336107
-0.785714,10,569.973377
-0.857143,7,570.400236
-0.904762,5,570.707442
-0.809524,9,571.226028
1.071429,4,571.463394
-0.880952,6,571.910199
1.214286,10,572.458746
-0.880952,6,572.826679
-0.880952,6,573.179345
-0.928571,4,573.430674
-0.857143,7,573.864512
-0.761905,11,574.504799
-0.833333,8,574.962249
-0.880952,6,575.316301
-0.904762,5,575.642429
-0.738095,12,576.338567
-0.880952,6,576.697634
-0.809524,9,577.213395
-0.928571,4,577.464724
-0.857143,7,577.912528
-0.928571,4,578.169838
-0.904762,5,578.531871
-0.928571,4,578.808131
1.190476,9,579.357663
-0.928571,4,579.628943
-0.809524,9,580.179632
-0.857143,7,580.596544
-0.904762,5,580.89076
-0.833333,8,581.390431
-0.880952,6,581.772443
-0.880952,6,582.182315
-0.833333,8,582.686992
-0.880952,6,583.035033
-0.809524,9,583.605534
1.214286,10,584.17299
-0.880952,6,584.550012
1.071429,4,584.755461
1.190476,9,585.265076
-0.857143,7,585.694922
1.071429,4,585.899374
-0.833333,8,586.391088
1.142857,7,586.793983
-0.880952,6,587.164989
-0.880952,6,587.547003
-0.809524,9,588.101486
-0.833333,8,588.599155
-0.833333,8,589.107794
-0.904762,5,589.422951
-0.904762,5,589.72218
-0.928571,4,589.973343
-0.785714,10,590.582686
-0.928571,4,590.823074
-0.928571,4,591.079384
-0.880952,6,591.440455
-0.904762,5,591.736637
-0.928571,4,591.986001
-0.880952,6,592.350994
-0.738095,12,593.063091
-0.904762,5,593.375255
-0.928571,4,593.630574
-0.857143,7,594.048455
-0.880952,6,594.415504
-0.714286,13,595.2014
-0.880952,6,595.545478
-0.809524,9,596.094982
-0.833333,8,596.561734
-0.833333,8,597.028518
-0.904762,5,597.331676
-0.857143,7,597.749557
-0.785714,10,598.334022
-0.738095,12,599.029167
-0.857143,7,599.440065
-0.880952,6,599.818059
-0.857143,7,600.231543
-0.857143,7,600.633467
-0.904762,5,600.945605
-0.833333,8,601.403408
-0.761905,11,602.022444
-0.857143,7,602.446344
-0.904762,5,602.743517
-0.857143,7,603.159405
-0.809524,9,603.679442
-0.928571,4,603.927757
-0.904762,5,604.229962
-0.833333,8,604.687721
-0.880952,6,605.053759
-0.928571,4,605.302077
-0.809524,9,605.8167
-0.904762,5,606.105473
-0.928571,4,606.346686
-0.857143,7,606.75061
1.238095,11,607.336012
-0.880952,6,607.698044
-0.928571,4,607.952391
-9.714286,13,608.666456
-0.904762,5,608.979619
-0.857143,7,609.427422
-0.880952,6,609.839349
-0.857143,7,610.284158
1.071429,4,610.493569
-0.833333,8,610.986285
-0.880952,6,611.351275
-0.833333,8,611.807056
-0.857143,7,612.220949
-0.928571,4,612.46732
-0.785714,10,613.026794
-0.880952,6,613.38962
-0.928571,4,613.655878
-0.880952,6,614.034865
-0.809524,9,614.587416
1.071429,4,614.786878
-0.904762,5,615.144927
-0.928571,4,615.416202
-0.833333,8,615.902894
-0.928571,4,616.155195
-0.857143,7,616.563104
1.071429,4,616.755262
-0.833333,8,617.217001
-0.785714,10,617.803463
-0.928571,4,618.053791
-0.904762,5,618.367953
-0.809524,9,618.885541
-0.880952,6,619.250741
-0.857143,7,619.665255
-0.761905,11,620.308511
-0.785714,10,620.933942
-0.833333,8,621.414655
-0.833333,8,621.888388
-0.833333,8,622.383066
-0.880952,6,622.755246
-0.809524,9,623.303813
-0.880952,6,623.686781
-0.904762,5,624.014879
1.095238,5,624.287502
-0.809524,9,624.860971
-0.880952,6,625.210081
-0.880952,6,625.565333
-0.928571,4,625.818653
-0.857143,7,626.259447
-0.857143,7,626.679323
-0.833333,8,627.155052
-0.809524,9,627.70858
-0.857143,7,628.121495
1.166667,8,628.567274
1.071429,4,628.768765
-0.928571,4,629.014555
-9.642857,16,629.938054
-0.809524,9,630.567266
-0.785714,10,631.171868
-0.738095,12,631.982698
-0.928571,4,632.241054
-0.904762,5,632.558565
-0.880952,6,632.921776
-0.880952,6,633.283523
-0.928571,4,633.532857
-0.761905,11,634.186087
-0.880952,6,634.550532
-0.928571,4,634.804271
-0.738095,12,635.518392
-0.880952,6,635.925477
-0.928571,4,636.213173
-0.928571,4,636.462073
-0.833333,8,636.951288
-9.809524,9,637.429026
-0.857143,7,637.86847
1.071429,4,638.075903
-0.880952,6,638.454917
-0.880952,6,638.824901
-0.880952,6,639.185308
-0.833333,8,639.663921
-0.857143,7,640.090319
-0.785714,10,640.690141
-0.880952,6,641.054202
-0.833333,8,641.536417
-0.880952,6,641.915128
-0.857143,7,642.336429
-0.857143,7,642.771719
-0.857143,7,643.218689
-0.928571,4,643.475492
-0.928571,4,643.733788
-0.809524,9,644.281349
-0.880952,6,644.640363
-0.857143,7,645.064741
-0.880952,6,645.433782
-0.928571,4,645.690104
-0.809524,9,646.232859
-0.833333,8,646.713543
-0.904762,5,647.018728
-0.928571,4,647.279118
-0.809524,9,647.828691
-0.928571,4,648.093526
-0.928571,4,648.351801
-0.904762,5,648.651976
-0.833333,8,649.129812
-0.833333,8,649.620035
-0.833333,8,650.11558
-0.809524,9,650.67366
-0.904762,5,650.982502
-0.785714,10,651.582656
-0.928571,4,651.841935
-0.904762,5,652.152531
-0.880952,6,652.566731
-9.690476,14,653.405467
-0.928571,4,653.671265
1.071429,4,653.888716
-0.880952,6,654.250829
-0.904762,5,654.568585
-0.833333,8,655.056259
-0.904762,5,655.380094
-0.880952,6,655.753576
-0.833333,8,656.232487
-0.928571,4,656.497781
-0.833333,8,656.977027
-0.904762,5,657.284966
-0.809524,9,657.836981
-0.833333,8,658.309688
-0.928571,4,658.561038
-0.833333,8,659.036757
-0.880952,6,659.40029
-0.904762,5,659.71545
-0.880952,6,660.08154
-0.809524,9,660.603983
-0.833333,8,661.087213
-0.904762,5,661.399409
1.214286,10,661.961263
1.214286,10,662.533614
-0.928571,4,662.802921
-0.928571,4,663.083173
1.214286,10,663.661743
-0.928571,4,663.915263
-0.880952,6,664.295784
-0.761905,11,664.993921
-0.928571,4,665.239942
1.214286,10,665.792018
-0.880952,6,666.198128
-0.904762,5,666.517794
-0.880952,6,666.917253
-0.880952,6,667.308033
-0.880952,6,667.689989
1.190476,9,668.232728
-0.928571,4,668.493556
-0.833333,8,668.996769
-0.809524,9,669.586159
-0.857143,7,670.066612
-0.928571,4,670.384984
-0.880952,6,670.751978
-0.880952,6,671.139939
-0.809524,9,671.74093
-0.904762,5,672.045804
-0.833333,8,672.536038
-0.880952,6,672.90123
-0.928571,4,673.160078
-0.880952,6,673.527637
-0.833333,8,674.011546
-0.928571,4,674.265893
-0.857143,7,674.695723
-0.809524,9,675.227299
-0.928571,4,675.483706
-0.928571,4,675.742402
-0.809524,9,676.286704
-0.880952,6,676.649652
-9.761905,11,677.247938
1.119048,6,677.57555
1.071429,4,677.790942
-0.761905,11,678.443594
1.071429,4,678.644623
-0.880952,6,679.017795
-0.880952,6,679.411698
-0.809524,9,679.951284
-0.880952,6,680.330242
-0.928571,4,680.576651
-0.928571,4,680.834521
1.166667,8,681.282825
-0.928571,4,681.542137
-0.928571,4,681.800007
-0.928571,4,682.048884
-0.809524,9,682.584486
-0.833333,8,683.068417
-0.761905,11,683.732112
-0.904762,5,684.049317
-0.833333,8,684.536504
-0.833333,8,685.028319
-0.880952,6,685.450189
-0.904762,5,685.770439
-0.880952,6,686.139453
1.142857,7,686.519435
-0.809524,9,687.065496
-0.928571,4,687.317667
-0.880952,6,687.700434
-0.785714,10,688.301852
-0.809524,9,688.843427
-0.928571,4,689.09976
1.071429,4,689.309204
-0.809524,9,689.860856
-0.904762,5,690.17641
-0.928571,4,690.433115
-0.857143,7,690.864094
-0.880952,6,691.244596
-0.857143,7,691.684419
-0.904762,5,692.001602
-0.928571,4,692.258417
-0.880952,6,692.637559
-0.833333,8,693.145231
-0.761905,11,693.83339
-0.833333,8,694.337168
-0.880952,6,694.753052
-0.880952,6,695.149989
-0.809524,9,695.777248
-0.857143,7,696.229039
-0.857143,7,696.6659
-0.809524,9,697.222426
-0.833333,8,697.747022
-0.857143,7,698.171919
-0.833333,8,698.651701
-0.785714,10,699.256633
-0.857143,7,699.681043
-0.904762,5,700.00063
-0.880952,6,700.370199
-0.809524,9,700.955633
-0.857143,7,701.399474
-0.928571,4,701.655742
-0.880952,6,702.028775
-0.857143,7,702.450644
-0.809524,9,702.995429
-0.880952,6,703.363904
-0.928571,4,703.621189
-0.857143,7,704.051069
-0.904762,5,704.352201
1.071429,4,704.558802
-0.714286,13,705.308826
-0.880952,6,705.677842
-0.833333,8,706.173024
-0.809524,9,706.724504
-0.833333,8,707.206217
-0.880952,6,707.576262
-0.904762,5,707.894972
-0.833333,8,708.396649
-0.809524,9,708.947409
-0.904762,5,709.264589
-0.809524,9,709.815828
1.095238,5,710.092698
-0.809524,9,710.643766
-0.857143,7,711.078196
-0.880952,6,711.460205
-0.833333,8,711.948524
-0.833333,8,712.426248
-0.833333,8,712.913031
-0.928571,4,713.173339
-0.857143,7,713.61717
-0.928571,4,713.868499
-0.809524,9,714.413145
-0.928571,4,714.663504
-0.928571,4,714.911696
-0.857143,7,715.346562
-0.833333,8,715.836287
-0.928571,4,716.091665
-0.857143,7,716.510193
-0.833333,8,716.997929
-0.809524,9,717.548146
-0.904762,5,717.862994
-0.761905,11,718.573373
-0.809524,9,719.107915
-0.880952,6,719.48139
-0.928571,4,719.741668
-0.880952,6,720.102703
-0.880952,6,720.468786
-0.857143,7,720.890473
-0.880952,6,721.259105
-0.833333,8,721.759829
-0.857143,7,722.182019
-0.880952,6,722.563549
-0.928571,4,722.829272
-0.928571,4,723.092129
-0.785714,10,723.762202
1.071429,4,723.970183
-0.809524,9,724.528405
-0.904762,5,724.846555
-0.809524,9,725.416003
-0.880952,6,725.789113
-0.761905,11,726.461816
-0.928571,4,726.710153
-0.833333,8,727.180899
-0.904762,5,727.507089
-0.833333,8,727.989848
-0.880952,6,728.35587
-0.857143,7,728.795723
-0.833333,8,729.280958
-0.857143,7,729.759191
-0.857143,7,730.192062
-0.880952,6,730.549126
-0.833333,8,731.039173
-0.809524,9,731.582716
-0.880952,6,731.958745
-0.928571,4,732.215648
-0.904762,5,732.515391
-0.880952,6,732.885433
-0.928571,4,733.131743
-0.857143,7,733.557624
-0.928571,4,733.845432
-0.928571,4,734.096316
-0.833333,8,734.587743
-0.785714,10,735.200104
-0.880952,6,735.571113
-0.928571,4,735.825988
-0.857143,7,736.244865
-0.857143,7,736.6663
-0.904762,5,736.982463
-0.928571,4,737.240744
-0.904762,5,737.555948
1.214286,10,738.149891
-0.833333,8,738.666023
-0.857143,7,739.098325
-0.880952,6,739.460071
-0.833333,8,739.944748
-0.904762,5,740.251825
-0.928571,4,740.502383
-0.880952,6,740.875496
-0.857143,7,741.297451
-0.928571,4,741.544637
-0.928571,4,741.800677
-0.928571,4,742.054425
-0.785714,10,742.645843
-0.857143,7,743.112183
-0.880952,6,743.475744
-0.928571,4,743.734052
-0.928571,4,743.985349
-0.857143,7,744.405335
-0.904762,5,744.720482
-0.857143,7,745.139824
-0.833333,8,745.627497
-0.785714,10,746.21465
-0.761905,11,746.854996
-0.904762,5,747.162202
-0.857143,7,747.591631
-0.880952,6,747.957344
-0.928571,4,748.205657
-0.928571,4,748.455977
-0.928571,4,748.704313
1.071429,4,748.901785
-0.785714,10,749.478698
-0.857143,7,749.890843
1.071429,4,750.09527
-0.928571,4,750.406943
-0.928571,4,750.699208
-0.880952,6,751.075409
-0.928571,4,751.325592
-0.928571,4,751.582931
-0.833333,8,752.093567
1.071429,4,752.299987
-0.809524,9,752.860409
-0.928571,4,753.109823
-0.857143,7,753.534139
-0.809524,9,754.080158
-0.880952,6,754.440492
-0.809524,9,754.973554
-0.809524,9,755.505132
-0.880952,6,755.87444
-0.880952,6,756.231932
-0.857143,7,756.646395
-0.761905,11,757.301815
-0.809524,9,757.83366
-0.928571,4,758.175819
-0.809524,9,758.719235
-0.833333,8,759.17704
-0.761905,11,759.818671
-0.857143,7,760.236611
-0.833333,8,760.728798
-0.928571,4,760.987832
-0.928571,4,761.243185
-0.928571,4,761.492551
-0.880952,6,761.863413
-0.928571,4,762.103237
-0.785714,10,762.684709
-0.857143,7,763.097089
-0.857143,7,763.506488
-0.833333,8,763.979732
-0.880952,6,764.342762
-0.809524,9,764.8834
-0.809524,9,765.405754
-0.880952,6,765.764762
-0.928571,4,766.018084
-0.880952,6,766.409374
-0.833333,8,766.923637
-0.904762,5,767.231786
-0.785714,10,767.836325
-0.833333,8,768.306044
-0.809524,9,768.839646
-0.904762,5,769.152792
-0.880952,6,769.516947
-0.857143,7,769.953526
-0.928571,4,770.210416
-0.809524,9,770.741687
-0.880952,6,771.109247
-0.833333,8,771.583972
-0.880952,6,771.940542
-0.928571,4,772.19278
-0.880952,6,772.554814
-0.857143,7,772.975687
-0.928571,4,773.221164
-0.904762,5,773.530367
-0.857143,7,773.957235
-0.880952,6,774.32261
-0.880952,6,774.689107
-0.904762,5,774.9903
-9.785714,10,775.532295
-0.928571,4,775.780858
-0.880952,6,776.147792
-0.880952,6,776.513381
-0.857143,7,776.947234
-0.928571,4,777.195098
-0.880952,6,777.560645
-0.809524,9,778.082143
1.071429,4,778.289619
-0.857143,7,778.709337
-0.880952,6,779.078349
-0.928571,4,779.330494
-0.880952,6,779.695043
-0.904762,5,780.014189
-0.880952,6,780.37525
1.190476,9,780.856439
-0.857143,7,781.281815
-0.738095,12,781.976952
-0.928571,4,782.224347
-0.857143,7,782.680701
-0.857143,7,783.139487
-0.904762,5,783.451151
1.071429,4,783.659334
-0.785714,10,784.252732
-0.785714,10,784.858128
-0.809524,9,785.394903
-0.880952,6,785.762948
-0.857143,7,786.180831
-0.833333,8,786.729407
-0.785714,10,787.326542
1.071429,4,787.525011
-0.833333,8,788.000905
-0.833333,8,788.54195
-0.904762,5,788.883842
-0.928571,4,789.130714
-0.880952,6,789.493747
-0.904762,5,789.801895
-0.904762,5,790.110818
-0.809524,9,790.650423
-0.857143,7,791.069332
-0.809524,9,791.609481
-0.833333,8,792.06786
-0.928571,4,792.305775
-0.928571,4,792.550828
-0.785714,10,793.150724
-0.857143,7,793.59056
-0.809524,9,794.133127
-0.928571,4,794.383459
-0.857143,7,794.835796
-9.761905,11,795.393472
-0.928571,4,795.62805
-0.904762,5,795.920151
-0.928571,4,796.155889
-0.880952,6,796.497816
-0.857143,7,796.911263
1.214286,10,797.432894
-0.833333,8,797.893165
-0.809524,9,798.395546
-0.833333,8,798.896725
-9.738095,12,799.542103
-0.880952,6,799.931642
-0.904762,5,800.2442
1.166667,8,800.669088
-0.857143,7,801.094961
-0.880952,6,801.458652
-0.904762,5,801.781792
-0.833333,8,802.266466
-0.833333,8,802.750209
-9.690476,14,803.492086
-0.928571,4,803.746434
-0.833333,8,804.220302
-0.833333,8,804.709486
-0.880952,6,805.069097
-0.761905,11,805.717361
-0.928571,4,805.965237
-0.928571,4,806.218548
-0.928571,4,806.466455
-0.880952,6,806.826262
-0.880952,6,807.195276
-0.833333,8,807.665092
-0.904762,5,807.974291
-0.857143,7,808.405233
-0.904762,5,808.710446
-0.857143,7,809.130321
-0.857143,7,809.549487
-0.880952,6,809.909441
-0.880952,6,810.265462
-0.857143,7,810.677362
-0.785714,10,811.270696
-0.857143,7,811.696247
-0.809524,9,812.23982
1.166667,8,812.671499
-0.761905,11,813.316499
-0.928571,4,813.563869
-0.928571,4,813.822176
-0.809524,9,814.359065
-0.928571,4,814.605411
-0.880952,6,814.974471
-0.928571,4,815.215797
-0.857143,7,815.630042
-0.928571,4,815.879974
-0.809524,9,816.419925
-0.857143,7,816.8533
-0.904762,5,817.157461
-0.904762,5,817.464718
-0.904762,5,817.770484
-0.904762,5,818.068658
-0.880952,6,818.423711
-0.904762,5,818.731906
-0.904762,5,819.043651
-0.880952,6,819.404201
1.095238,5,819.668468
-0.904762,5,819.967667
-0.809524,9,820.495475
-0.928571,4,820.744039
1.071429,4,820.94742
-0.904762,5,821.247644
-0.880952,6,821.603663
-0.904762,5,821.910437
-0.833333,8,822.377846
-0.761905,11,823.025108
-0.857143,7,823.440998
-0.928571,4,823.689357
-0.880952,6,824.047215
-0.880952,6,824.40825
-0.833333,8,824.882011
-0.880952,6,825.243092
-0.880952,6,825.604657
-0.761905,11,826.261907
-0.809524,9,826.840659
-0.904762,5,827.228141
-0.928571,4,827.503372
-0.857143,7,827.927258
-0.880952,6,828.287291
-0.809524,9,828.804255
-0.833333,8,829.28597
-0.928571,4,829.532309
1.214286,10,830.069478
-0.880952,6,830.436543
-0.857143,7,830.870903
-0.928571,4,831.121232
-0.785714,10,831.710283
-0.833333,8,832.205049
-0.880952,6,832.573033
-0.833333,8,833.071875
-0.928571,4,833.313799
-0.809524,9,833.860575
-0.880952,6,834.226666
-0.904762,5,834.527866
-0.785714,10,835.115318
-0.857143,7,835.524399
1.071429,4,835.72585
-0.904762,5,836.04351
-0.904762,5,836.344734
-0.928571,4,836.588053
-0.880952,6,836.945702
-0.904762,5,837.258734
-0.904762,5,837.553943
-0.809524,9,838.084531
-0.880952,6,838.447588
-0.857143,7,838.860194
-0.880952,6,839.237186
-0.880952,6,839.608226
-0.809524,9,840.142826
1.190476,9,840.618074
-0.857143,7,841.038917
-0.904762,5,841.345721
-0.904762,5,841.652103
-0.880952,6,842.02452
-0.857143,7,842.446391
-0.904762,5,842.755541
-0.857143,7,843.179402
1.166667,8,843.622432
-0.928571,4,843.877775
-0.880952,6,844.239678
-0.857143,7,844.654215
-0.904762,5,844.977699
-0.761905,11,845.62949
-0.880952,6,846.007452
-0.904762,5,846.32463
-0.904762,5,846.631729
-0.880952,6,846.994758
-0.785714,10,847.590149
-0.880952,6,847.958604
-0.904762,5,848.262287
1.166667,8,848.693163
-0.880952,6,849.057164
1.142857,7,849.428732
-0.880952,6,849.790883
-0.857143,7,850.214749
-0.904762,5,850.528881
-0.928571,4,850.779226
-0.928571,4,851.021048
-0.928571,4,851.270355
-0.904762,5,851.583519
-0.904762,5,851.892691
-0.904762,5,852.19688
-0.880952,6,852.582477
-0.833333,8,853.053226
1.071429,4,853.255675
-0.904762,5,853.553876
-0.880952,6,853.91403
-0.857143,7,854.322073
-0.880952,6,854.683586
-0.761905,11,855.310923
-0.833333,8,855.795643
-0.833333,8,856.26553
-0.833333,8,856.750207
-0.857143,7,857.180079
-0.809524,9,857.713626
-0.904762,5,858.024822
-0.857143,7,858.442698
-0.928571,4,858.702719
-0.738095,12,859.389306
-0.857143,7,859.814169
-0.904762,5,860.11784
-0.833333,8,860.593035
-0.857143,7,861.007472
-0.880952,6,861.363548
-0.833333,8,861.85876
1.238095,11,862.449273
-0.904762,5,862.763433
-0.761905,11,863.429686
-0.880952,6,863.824595
-0.904762,5,864.130748
-0.928571,4,864.377097
-0.904762,5,864.680279
-0.904762,5,864.995493
-0.880952,6,865.357864
-0.880952,6,865.718179
-0.904762,5,866.037294
-0.880952,6,866.39636
-0.809524,9,866.939091
-0.880952,6,867.29317
-0.904762,5,867.60132
-0.928571,4,867.845692
-0.904762,5,868.154913
1.071429,4,868.360368
-0.880952,6,868.732551
-0.880952,6,869.101557
-0.857143,7,869.516983
-0.833333,8,869.999233
-0.833333,8,870.47731
1.261905,12,871.142535
1.095238,5,871.415817
1.214286,10,871.952187
1.214286,10,872.505709
-0.857143,7,872.954911
-0.809524,9,873.498514
-0.928571,4,873.75386
-0.857143,7,874.187672
-0.904762,5,874.509818
-0.880952,6,874.967592
-0.880952,6,875.37692
